Plotnummer,Quadrant,Rueckegasse,Esche markiert,Baumart,Hoehe,Hoehe Vorjahr,Hoehe Vorvorjahr,Anzahl Triebe,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Bemerkungen,Rand,Zaun
,,,,BAh,126,124,104,,,,,,,,,FALSE,FALSE
,,,,BAh,114,105,91,,,,,,,,,FALSE,FALSE
,NO,,,BAh,350,332,310,,,,,,,,,FALSE,FALSE
,,,,BAh,109,,,,,,,,,,,FALSE,FALSE
,,,,BAh,112,,,,,,,,,,,FALSE,FALSE
,,,,BAh,137,,,,,,,,,,,FALSE,FALSE
,,,,BAh,98,,,,,,,,,,,FALSE,FALSE
,,,,BAh,93,,,,,,,,,,,FALSE,FALSE
,nw,,,BAh,149,,,,,,,,,,,FALSE,FALSE
,,,,BAh,94,,,,,,,,,,,FALSE,FALSE
,,,,BAh,71,,,,,,,,,,,FALSE,FALSE
,,,,BAh,105,,,,,,,,,,,FALSE,FALSE
,,,,BAh,463,419,408,,,,,,,,,FALSE,FALSE
,,,,BAh,115,,,,,,,,,,,FALSE,FALSE
,,,,BAh,288,278,271,,,,,,,,,FALSE,FALSE
,,,,BAh,105,,,,,,,,,,,FALSE,FALSE
,,,,BAh,114,,,,,,,,,,,FALSE,FALSE
,,,,BAh,92,,,,,,,,,,,FALSE,FALSE
,,,,BAh,153,,,,,,,,,,,FALSE,FALSE
,,,,BAh,303,280,260,,,,,,,,,FALSE,FALSE
,,,,BAh,90,,,,,,,,,,,FALSE,FALSE
,sw,,,Pfaffenhütchen,118,70,67,,,,,,,,,FALSE,FALSE
,,,,BAh,114,,,,,,,,,,,FALSE,FALSE
,,,,BAh,94,91,88,,,,,,,,,FALSE,FALSE
,,,,BAh,100,94,82,,,,,,,,,FALSE,FALSE
,,,,BAh,144,128,104,,,,,,,,,FALSE,FALSE
,,,,Pfaffenhütchen,81,47,40,,,,,,,,,FALSE,FALSE
,,,,BAh,77,,,,,,,,,,,FALSE,FALSE
,,,,Pfaffenhütchen,125,115,110,,,,,,,,,FALSE,FALSE
,,,,BAh,193,182,178,,,,,,,,,FALSE,FALSE
,,,,BAh,339,318,258,,,,,,,,,FALSE,FALSE
,,,,SAh,230,224,215,,,,,,,,,FALSE,FALSE
,,,,BAh,86,,,,,,,,,,,FALSE,FALSE
41,sw,,,"Nuss,Hasel",448,358,336,,,,,,,,,FALSE,FALSE
,,,,BAh,129,,,,,,,,,,,FALSE,FALSE
,,,,BAh,119,,,,,,,,,,,FALSE,FALSE
,,,,BAh,90,,,,,,,,,,,FALSE,FALSE
