Plotnummer,Rueckegasse,Esche markiert,Gefunden,Baumart,Hoehe,Anzahl Triebe,Einjaehriger Saemling,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Gruene Hoehe,Aceria fraxinivora,Nicht gerade,Bemerkungen
,,,,bah,15,,,,,,,,,,,,
,,,,hbu,62,,,,,,,,,,,,
,,,,bah,22,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,nw,f,esch,,,,,,,,,,,,,
,,,,esch,25,2,,,,,,,,,,,
,,,,hbu,27,,,,,,,,,,,,
,,,,hbu,63,,,,,,,,,,,,
,,,,bah,25,,,,,,,,,,,,
,,,,hbu,51,,,,,,,,,,,,
,,,,esch,12,2,,,,,,,,,,,liegend
,,,,esch,9,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,22,,,,,,,,,,,,
215,,sw,t,esch,13,1,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,hbu,14,,,,,,,,,,,,
,,,,esch,7,1,,,,,,,,,,,
,,nw,t,esch,9,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,no,t,esch,12,1,,,,,,,,,,,
,,,,esch,27,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,7,,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,so,f,esch,,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,14,2,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
216,,so,f,esch,,,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,esch,10,2,,,,,,,t1,10,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,esch,12,2,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,31,1,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,22,2,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,17,2,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,29,1,,,,,,,,,,,
,,,,esch,29,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,38,2,,,1,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,30,3,,,,,,,,,,,
,,sw,f,esch,,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,no,t,esch,23,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,24,2,,,,,,,,,1,,
,,,,esch,9,1,,,,,,,,,,,
,,,,esch,21,2,,t1,,,,,,15,,,
,,,,bah,8,,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,bah,7,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,21,2,,,,,,,,,,,
,,,,esch,26,2,,,,,,,,,,,
217,,no,t,esch,21,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,19,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,hbu,11,,,,,,,,,,,,
,,,,hbu,34,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,bah,41,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,esch,27,2,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,hbu,70,,,,,,,,,,,,
,,,,esch,4,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,36,4,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,so,t,esch,22,2,,,,,,,,,,,
,,,,hbu,17,,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,19,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,13,3,,,,,,,2,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,6,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,hbu,46,,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,esch,9,3,,1,,,,,1,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,7,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,esch,14,4,,t1,,,,,,10,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,7,2,,,,,,,1,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,hbu,55,,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,22,2,,,,,,,1,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,32,2,,,,,,,,,,,
,,,,esch,37,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,sw,t,esch,22,1,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,29,2,,,,,,,,,,,
,,,,bah,26,,,,,,,,,,,,
,,,,esch,31,2,,,,,,,,,,,
,,,,esch,29,4,,,,,,,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,,,esch,4,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,19,2,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,7,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,hbu,68,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,esch,28,1,,,,,,,,,,,
,,,,esch,19,2,,,,,,,,,,,
,,,,esch,14,1,,,,,t1,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,7,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,nw,t,esch,12,1,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,fah,13,,,,,,,,,,,,
,,,,esch,11,2,,1,,,,,,8,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,32,4,,,,,,1,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,38,2,,,1,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,29,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,33,4,,,,,,1,,,,,
218,,no,t,esch,47,1,,,,,,,,,,,
,,,,esch,33,1,,,,,,,,,,,
,,,,esch,10,2,,,,,,,1,,,,
,,,,esch,23,2,,,,,,1,,,,,
,,,,esch,10,2,,t1,,,,,,10,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,14,2,,1,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,21,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,10,2,,,,,,1,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,42,1,,,,,,,,,,,
,,,,bah,25,,,,,,,,,,,,
,,,,esch,33,1,,,,,,,,,,,
,,,,esch,33,1,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,,,esch,12,2,,t1,,,,,,9,,,
,,,,esch,17,2,,,,,,,,,,,
,,,,esch,37,1,,,,,t1,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,8,2,,,,,,,1,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,24,,,,,,,,,,,,
,,,,esch,35,3,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,24,2,,,,,,,1,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,23,,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,so,t,esch,43,1,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,42,4,,,1,,,,,,,,
,,,,esch,36,4,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,26,,,,,,,,,,,,
,,,,fah,19,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,57,3,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,hbu,45,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,23,6,,t5,,,,,,19,,,
,,,,bah,17,,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,sw,t,esch,14,1,,,,,,,,,,,
,,,,esch,18,3,,,,,,,2,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,hbu,52,,,,,,,,,,,,
,,,,esch,31,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,esch,14,2,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,esch,30,6,,t3,,,,,,17,,,
,,,,esch,34,1,,,,,,,,,,,
,,,,esch,9,2,,,,,,,1,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,36,2,,,,,,,,,,,
,,,,esch,32,4,,1,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,27,2,,,,,,,,,,,
,,,,esch,13,2,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,34,1,,,,,,,,,,,
,,,,esch,38,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,29,1,,,,,,,,,,,
,,,,esch,29,2,,,,,,,1,,,,
,,nw,t,esch,17,1,,,,,,,,,,,
,,,,bah,21,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,rbu,15,,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,bah,23,,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,hbu,53,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,19,,,,,,,,,,,,
,,,,esch,44,4,,,,,,,1,,,,
,,,,esch,39,8,,,,,,2,1,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,9,2,,,,,,,t1,9,,,
,,,,bah,19,,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,bah,11,,,,,,,,,,,,
,,,,esch,7,1,,,,,t1,,,,,,
,,,,hbu,82,,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,67,10,,,,,,1,,,,,
219,,,,bah,10,,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
,,,,esch,12,2,,,,,,1,,,,,
,,,,esch,8,1,,,,,,,,,,,
,,no,t,esch,26,2,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,13,7,,,,,,,3,,,,liegend unter Totholz
,,,,esch,14,2,,,,,,,,,,,
,,sw,t,esch,14,1,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,27,3,,,,,,,,,,,
,,,,esch,24,3,,,,,,1,,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,bah,6,,,,,,,,,,,,
,,,,esch,51,3,,,1,,,,,,,,
,,,,esch,45,2,,,,,,,,,,,
,,,,bah,36,,,,,,,,,,,,
,,,,hbu,31,,,,,,,,,,,,
,,,,bah,26,,,,,,,,,,,,
,,,,bah,26,,,,,,,,,,,,
,,nw,t,esch,5,1,,,,,,,1,,,,komplet Tot
,,,,esch,30,1,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,10,1,,,                                                         ,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,bah,9,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,11,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,bah,6,,,,,,,,,,,,
,,,,esch,12,3,,,,,,,,,,,
220,,so,t,esch,11,1,,,,,,,,,,,Baum 95 10cm westlich von Westkante
,,,,esch,25,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,27,1,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,16,1,,,,,,,,,,,
,,,,esch,40,3,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,esch,27,3,,,,,,,1,,,,
,,,,esch,30,2,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,bah,22,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,bah,14,,,,,,,,,,,,
,,,,esch,9,1,,,,,,,,,,,
,,,,esch,31,3,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,,,hbu,26,,,,,,,,,,,,
,,,,esch,39,4,,,,,,,,,,,
,,,,esch,21,2,,,,,,1,,,,,
,,,,hbu,37,,,,,,,,,,,,
,,no,f,esch,,,,,,,,,,,,,
,,nw,t,esch,30,2,,,,,,,,,,,
,,,,esch,32,1,,,,,,,,,,,
,,,,esch,29,2,,,1,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,14,2,,,,,,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,24,3,,,,,,,1,,,,
,,,,bah,8,,,,,,,,,,,,
,,,,bah,550,,,,,,,,,,,,
,,sw,t,esch,23,1,,,,,,,,,,,
,,,,esch,35,1,,,,,,,,,,,
,,,,esch,37,4,,,,,,,,,,,
,,,,esch,43,2,,,,,,,1,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,bah,15,,,,,,,,,,,,
,,,,esch,45,3,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,23,4,,,,,,1,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,bah,13,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,31,4,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,35,7,,,,,,1,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,bah,12,,,,,,,,,,,,
,,,,esch,16,5,,,,,,,2,,,,
221,,sw,t,esch,24,1,,,,,,,,,,,
,,nw,t,esch,19,1,,,,,,,,,,,
,,,,hbu,22,,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
,,,,esch,17,1,,,,,,,,,,,
,,no,t,esch,23,2,,t1,,,,,,15,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,so,t,esch,17,1,,,,,,,,,,,
,,,,esch,9,1,,,,,t1,,,,,,
,,,,bah,10,,,,,,,,,,,,
,,,,esch,10,1,,,,,,,,,,,
222,,no,t,esch,38,2,,,,,,,,,,,
,,,,bah,16,,,,,,,,,,,,
,,,,esch,37,1,,,,,,,,,,,
,,,,esch,29,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,27,1,,,,,,,,,,,
,,,,esch,31,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,bah,18,,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,30,1,,,,,,,,,,,
,,so,t,esch,25,1,,,,,,,,,,,
,,,,esch,27,1,,,,,,,,,,,
,,,,esch,22,1,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,28,1,,,,,,,,,,,
,,,,esch,14,1,,,,,,,,,,,
,,,,esch,28,1,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,nw,t,esch,21,2,,,,,,,1,,,,
,,,,esch,29,1,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,23,1,,,,,,,,,,,
,,,,esch,26,1,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,esch,34,1,,,,,,,,,,,
,,,,esch,13,1,,,,,,,,,,,
,,sw,t,esch,18,1,,,,,,,1,,,,komplett tot
,,,,bah,15,,,,,,,,,,,,
,,,,esch,25,1,,,,,,,,,,,
,,,,esch,18,1,,,,,,,,,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,esch,15,1,,,,,,,,,,,
223,,so,t,esch,63,8,,,,,,,2,,,,
,,,,esch,49,2,,,,,,,,,,,
,,,,bah,30,,,,,,,,,,,,
,,,,esch,40,1,,,,,,,,,,,
,,,,esch,50,5,,,,,,,t1,46,,,
,,,,bah,63,,,,,,,,,,,,
,,,,esch,34,1,,,,,,,,,,,
,,,,esch,38,5,,,,,,,1,38,,,
,,,,esch,42,6,,,,,,,,,,,
,,,,bah,17,,,,,,,,,,,,
,,,,esch,11,2,,,,,,,1,,,,
,,,,esch,37,4,,,,,,,,,,,
,,,,esch,47,3,,,,,,,,,,,
,,nw,f,esch,,,,,,,,,,,,,
,,,,esch,38,3,,,,,,,,,,,
,,,,bah,29,,,,,,,,,,,,
,,,,esch,49,5,,,,,,,1,,,,
,,,,esch,54,3,,,,,,,,,,,
,,,,esch,46,3,,,,,,,1,,,,
,,no,t,esch,100,16,,,,,,,3,,,,
,,,,esch,50,3,,,,,,,1,,,,
,,,,esch,42,1,,,,,,,,,,,
,,,,esch,37,1,,,,,,,,,,,
,,,,esch,55,4,,,,,,,,,1,,
,,,,esch,44,4,,,,,,,,,,,
,,,,bah,55,,,,,,,,,,,,
,,,,esch,41,1,,,,,,,,,,,
,,,,esch,45,6,,,,,,,2,,,,
,,,,esch,46,1,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
224,,nw,t,esch,41,5,,,,,,,,,1,,
,,,,esch,54,6,,,,,,1,,,,,
,,,,esch,17,2,,,,,,,,,,,
,,,,esch,33,4,,,,,,1,,,,,
,,,,esch,46,1,,,,,,,,,,,
,,,,esch,29,1,,,,,,,,,,,
,,,,esch,47,6,,,,,,,1,,,,
,,,,esch,70,9,,,,,,,1,,,,
,,,,esch,40,7,,,,,,,,,,,
,,,,esch,60,7,,,1,,,,,,,,
,,sw,f,esch,,,,,,,,,,,,,
,,,,esch,13,2,,,,,,t1,,13,,,
,,,,esch,54,4,,,,,,,1,,,,
,,,,esch,49,11,,,t9,,,,,20,,,
,,,,esch,22,4,,,1,,,,,,,,
,,,,esch,55,4,,,,,,,2,,,,
,,,,esch,44,2,,,,,,,,,,,
,,,,esch,25,2,,,,,,1,,,,,
,,,,hbu,16,,,,,,,,,,,,
,,,,esch,30,8,,,,,,1,,,,,
,,,,esch,26,2,,,,,,,,,,,
,,so,t,esch,36,1,,,,,,,,,,,
,,,,esch,28,2,,,,,,,,,,,
,,,,esch,53,9,,,,,1,,,,,,
,,,,esch,36,3,,,1,,,,,,,,
,,,,esch,27,1,,,,,,,,,,,
,,,,esch,50,3,,,,,,,,,1,,
,,,,esch,55,2,,,,,,,,,,,
,,,,esch,24,1,,,,,,,,,,,
,,,,esch,75,7,,,,,,1,,,,,
,,,,esch,40,2,,,,,,,,,,,
,,,,esch,60,4,,,,,,1,,,,,
225,,sw,t,esch,18,1,,,,,,,,,,,
,,,,bah,40,,,,,,,,,,,,
,,,,esch,20,1,,,,,,,,,,,
,,,,hbu,27,,,,,,,,,,,,
,,,,esch,37,9,,,,,,,,,,,
,,,,esch,21,1,,,,,,,,,,,
,,,,hbu,17,,,,,,,,,,,,
,,,,hbu,7,,,,,,,,,,,,
,,,,esch,12,1,,,,,,,,,,,
,,,,esch,23,4,,,,,,,,,,,
,,nw,t,esch,60,9,,,,,,,3,,,,
,,,,esch,19,4,,,,,,,1,,,,
,,,,esch,31,2,,,,,,,,,,,
,,,,esch,37,5,,,,,,1,,,,,
,,,,esch,23,2,,,t1,,,,,18,,,
,,,,esch,19,1,,,,,,,,,,,
,,,,bah,23,,,,,,,,,,,,
,,so,t,esch,25,3,,,,,,,,,,,
,,,,hbu,15,,,,,,,,,,,,
,,,,hbu,49,,,,,,,,,,,,
,,,,esch,20,3,,,,,,1,,,,,
,,,,hbu,41,,,,,,,,,,,,
,,,,bah,20,,,,,,,,,,,,
