"","aufid","id","baumid","edvid","auf.x","nr","nralt","art","anzahl","repfl","alt","r","zf","ou","schicht","sonder","vdfv","kraft","dkrz1","dkrz2","ddauer","dmess","mh","d","a","e","h","hkschicht","hmod","hmodm","k","status","hbr","g0","g5","g10","g15","g20","g25","g30","g35","hmaxkb","hastfrei","sfg","sfe","bi","bemerk.baum","datum","Stempel","baumid.stammv","edvid.stammv","nr.stammv","art.stammv","auf.stammv","x","y","z","bemerk","datum.stammv","Stempel.stammv","auf.y","saison","monat","jahr","flha","flha_alt","qualitat","typ","umfang","dop","bstand","messh","repfac","dfmonat","dfjahr","bemerk.auf","pz","schluss","schichtung","schaft","krone","astig","bluemast","schaeden","vegetation"
"459","309313041","309313041221211",3046344,30931304,1,"  221 ",NA,211,1,1,73,NA,NA,"O",-1,NA,3,41,125,0,0,125,13,125,"",NA,149,-1,15.08,15.08,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046344,30931304,"  221",211,1,34.09,26.81,0.2,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"460","309313041","309313041222331",3046345,30931304,1,"  222 ",NA,331,1,1,70,NA,NA,"O",-1,NA,3,41,129,0,0,129,13,129,"",NA,146,-1,15.88,15.88,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046345,30931304,"  222",331,1,36.1,22.06,0.34,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"461","309313041","309313041223321",3046346,30931304,1,"  223 ",NA,321,1,1,70,NA,NA,"O",-1,NA,3,30,143,0,0,143,13,143,"D",NA,168,-1,17.18,17.18,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046346,30931304,"  223",321,1,33.93,21.55,0.26,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"462","309313041","309313041224211",3046347,30931304,1,"  224 ",NA,211,1,1,73,NA,NA,"O",-1,NA,3,41,94,0,0,94,13,94,"",NA,0,-1,12.65,12.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046347,30931304,"  224",211,1,34.45,18.28,0.36,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"463","309313041","309313041225211",3046348,30931304,1,"  225 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,73,0,0,73,13,73,"D",NA,0,-1,10.82,10.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046348,30931304,"  225",211,1,32.28,21.45,0.25,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"464","309313041","309313041226321",3046349,30931304,1,"  226 ",NA,321,1,1,70,NA,NA,"O",-1,NA,3,41,90,0,0,90,13,90,"D",NA,117,-1,13.95,13.95,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046349,30931304,"  226",321,1,31.51,21.52,0.2,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"465","309313041","309313041227321",3046350,30931304,1,"  227 ",NA,321,1,1,70,NA,NA,"O",-1,NA,3,41,119,0,0,119,13,119,"D",NA,153,-1,15.84,15.84,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046350,30931304,"  227",321,1,32.05,18.46,0.31,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"466","309313041","309313041228342",3046351,30931304,1,"  228 ",NA,342,1,1,64,NA,NA,"U",-1,NA,4,50,117,0,0,117,13,117,"D",NA,107,-1,12.35,12.35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046351,30931304,"  228",342,1,30.89,17.11,0.29,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"467","309313041","309313041229211",3046352,30931304,1,"  229 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,88,0,0,88,13,88,"D",NA,111,-1,12.14,12.14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046352,30931304,"  229",211,1,27.16,16.84,0.19,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"468","309313041","309313041230211",3046353,30931304,1,"  230 ",NA,211,1,1,73,NA,NA,"U",-1,NA,5,50,79,0,0,79,13,79,"",NA,0,-1,11.35,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046353,30931304,"  230",211,1,31.24,12.27,0.34,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"469","309313041","309313041231321",3046354,30931304,1,"  231 ",NA,321,1,1,70,NA,NA,"O",-1,NA,1,10,311,0,0,311,13,311,"",NA,214,-1,22.63,22.63,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046354,30931304,"  231",321,1,30.14,11.89,0.33,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"470","309313041","309313041232322",3046355,30931304,1,"  232 ",NA,322,1,1,70,NA,NA,"U",-1,NA,4,50,108,0,0,108,13,108,"",NA,139,-1,14.8,14.8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046355,30931304,"  232",322,1,29.29,11.37,0.27,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"471","309313041","309313041233211",3046356,30931304,1,"  233 ",NA,211,1,1,73,NA,NA,"O",-1,NA,3,30,243,0,0,243,13,243,"D",NA,236,-1,21.51,21.51,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046356,30931304,"  233",211,1,30.5,7.85,0.35,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"472","309313041","309313041234211",3046357,30931304,1,"  234 ",NA,211,1,1,73,NA,NA,"O",-1,NA,3,41,146,0,0,146,13,146,"",NA,192,-1,16.54,16.54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046357,30931304,"  234",211,1,27.7,8.51,0.32,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"473","309313041","309313041235211",3046358,30931304,1,"  235 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,42,136,0,0,136,13,136,"D",NA,140,-1,15.86,15.86,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046358,30931304,"  235",211,1,25.62,7.5,0.29,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"474","309313041","309313041236211",3046359,30931304,1,"  236 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,72,0,0,72,13,72,"",NA,0,-1,10.73,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046359,30931304,"  236",211,1,26.55,13.58,0.23,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"475","309313041","309313041237342",3046360,30931304,1,"  237 ",NA,342,1,1,64,NA,NA,"U",-1,NA,4,42,199,0,0,199,13,199,"D",NA,132,-1,16.5,16.5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046360,30931304,"  237",342,1,19.54,7.61,0.22,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"476","309313041","309313041238211",3046361,30931304,1,"  238 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,86,0,0,86,13,86,"",NA,0,-1,11.97,11.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046361,30931304,"  238",211,1,21.35,10.26,0.27,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"477","309313041","309313041239211",3046362,30931304,1,"  239 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,132,0,0,132,13,132,"D",NA,0,-1,15.58,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046362,30931304,"  239",211,1,19.11,9.43,0.2,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
"478","309313041","309313041240211",3046363,30931304,1,"  240 ",NA,211,1,1,73,NA,NA,"O",-1,NA,2,10,412,0,0,412,13,412,"D",NA,235,-1,25.9,25.9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:27,3046363,30931304,"  240",211,1,17.71,9.74,0.15,NA,2021-03-22,2021-03-22 06:49:27,1,2020,11,2020,0.156,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen - gedrängt</font></div>","<div><font color=black>zweischichtig, deutlich differenziert</font></div>","<div><font color=black>Bu: überw. (bo), langschaftig, teilw. Zwiesel; BAh: teilw. gerade, teilw. (bo), langschaftig; Es: (bo), langschaftig; Ul: (bo)</font></div>","<div><font color=black>herrschende Bu, BAh, Es: normal bis großkronig; Bu-Unterstand: geringe, einseitige Kronen; WLi, SAh, Ul: einseitige Kronen</font></div>","<div><font color=black>normalastig</font></div>","<div><font color=black>Spreng-mast (gering)</font></div>","<div><font color=black>vereinzelt Fällschäden, Triebsterben an Es</font></div>","<div><font color=black>Frauenfarn, Haselwurz, Weidenröschen, Waldbingelkraut, Knäuelgras, Wolfsmilch, Waldmeister, Frühlingsblatterbse, Waldsauerklee, Taubnessel, Perlgras</font></div>"
