"","Plotnummer","n_trees_2021","n_species_2021","n_ash_2021","n_bah_2021","height_mean_2021","height_median_2021","height_max_2021","height_min_2021","n_ets_new_2021","n_ets_old_2021","n_ets_total_2021","Verbiss_2021","comment_2021","Zaun_2021","Ausschluss_2021","Rueckegasse_2021","n_trees_2022","n_species_2022","n_ash_2022","n_bah_2022","location","height_mean_2022","height_median_2022","height_max_2022","height_min_2022","n_ets_new_2022","n_ets_old_2022","n_ets_total_2022","Verbiss_2022","comment_2022","Rueckegasse_2022","x","y","TSF","DSF","ISF","ets_2021_ratio","ets_2022_ratio","ETS_ratio","n_ash","n_bah","n_trees","Zuwachs","ZuwachsBAh","ZuwachsGEs"
"354",122,6,2,2,4,35,38.5,48,9,0,0,0,0,"",FALSE,FALSE,FALSE,6,2,2,4,"lau",62.67,71.5,78,11,1,0,1,0,"",FALSE,61.4116143608369,-14.7864777812358,0.04,0.01,0.08,0,0.5,0.25,2,4,6,31,29,35
"355",123,19,2,6,13,17.95,15,35,6,0,0,0,0,"",FALSE,FALSE,FALSE,20,4,5,12,"lau",23.75,25,48,8,1,0,1,3,"",FALSE,56.5056706113754,-14.1341166617864,0.03,0.01,0.07,0,0.2,0.1,5.5,12.5,19.5,6.5,14,9
"356",124,15,1,0,15,26.53,20,65,6,0,0,0,0,"",FALSE,FALSE,FALSE,13,2,1,12,"lau",43.23,26,113,8,0,0,0,0,"",FALSE,51.5997268619138,-13.4817555423371,0.06,0.01,0.13,NA,0,NA,0.5,13.5,14,29,29,NA
"357",125,37,3,2,30,13.49,12,42,4,0,0,0,0,"",FALSE,FALSE,FALSE,36,4,2,31,"lau",30.86,26.5,74,9,0,0,0,0,"",FALSE,46.6937831124522,-12.8293944228877,0.07,0.01,0.16,0,0,0,2,30.5,36.5,32.5,38,8
"358",126,36,3,3,32,10.08,10,18,5,0,0,0,0,"",FALSE,FALSE,FALSE,38,3,2,35,"lau",14.24,14,28,3,0,0,0,0,"tot",FALSE,41.7878393629906,-12.1770333034383,0.04,0.01,0.08,0,0,0,2.5,33.5,37,5,5.5,5
"359",127,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"Baumstämme",FALSE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"schildkröte, Totes Stammholz liegt auf dem Plot",FALSE,36.881895613529,-11.524672183989,0.01,0,0.03,NA,NA,NA,0,0,0,NA,NA,NA
"360",128,16,2,6,10,12.75,14,23,4,0,1,1,1,"",FALSE,FALSE,FALSE,10,3,4,5,"lau",17.9,15.5,33,8,0,0,0,1,"",FALSE,31.9759518640675,-10.8723110645396,0.02,0.02,0.02,0.166666666666667,0,0.0833333333333333,5,7.5,13,7,7,6.5
"361",129,7,3,2,4,14.71,10,27,5,0,0,0,1,"",FALSE,FALSE,FALSE,6,3,2,3,"lau",18.5,13.5,35,10,0,0,0,1,"",FALSE,27.0700081146059,-10.2199499450902,0.06,0.06,0.05,0,0,0,2,3.5,6.5,4,-4,8
"362",130,6,2,0,5,8.17,9,10,4,0,0,0,0,"",FALSE,FALSE,TRUE,4,1,0,4,"lau",10,9,14,8,0,0,0,0,"",FALSE,22.1640643651443,-9.56758882564084,0.06,0.07,0.05,NA,NA,NA,0,4.5,5,2,2,NA
"363",131,3,2,2,0,13,15,16,8,0,0,0,1,"",FALSE,FALSE,TRUE,9,3,2,6,"lau",12.33,12,20,9,0,0,0,0,"",FALSE,17.2581206156827,-8.91522770619147,0.04,0.03,0.06,0,0,0,2,3,6,4,NA,4
"364",132,13,5,1,9,11,9,21,7,0,0,0,1,"",FALSE,FALSE,FALSE,21,5,2,15,"lau",11.19,10,30,6,0,0,0,1,"",FALSE,12.3521768662212,-8.2628665867421,0.04,0.04,0.05,0,0,0,1.5,12,17,3,2,2
"365",133,23,2,4,19,9.65,10,18,4,0,0,0,0,"",FALSE,FALSE,FALSE,30,3,5,24,"lau",9.7,10,19,4,0,0,0,1,"tot",FALSE,7.4462331167596,-7.61050546729273,0.01,0.01,0.02,0,0,0,4.5,21.5,26.5,2,2,0.5
"366",134,17,2,2,15,12.94,10,37,4,0,0,0,0,"",FALSE,FALSE,FALSE,19,2,2,17,"lau",15.37,13,42,7,0,0,0,1,"",FALSE,13.0111274919276,-3.40598227477514,0.05,0.02,0.09,0,0,0,2,16,18,4.5,4,5
"367",135,5,2,0,4,15,15,22,11,0,0,0,0,"",FALSE,FALSE,FALSE,3,1,0,3,"lau",15,16,16,13,0,0,0,0,"",FALSE,17.9170712413892,-4.05834339422451,0.08,0.06,0.1,NA,NA,NA,0,3.5,4,-3,0.5,NA
"368",136,12,2,0,8,20.25,18,41,11,0,0,0,0,"",FALSE,FALSE,FALSE,11,2,0,6,"lau",28.55,23,74,12,0,0,0,0,"",FALSE,22.8230149908508,-4.71070451367388,0.04,0.04,0.05,NA,NA,NA,0,7,11.5,16.5,5,NA
"369",137,5,2,1,4,31.2,31,55,13,0,0,0,0,"",FALSE,FALSE,TRUE,4,2,1,3,"lau",38.25,34.5,61,23,0,0,0,1,"",FALSE,27.7289587403123,-5.36306563312325,0.04,0.04,0.04,0,0,0,1,3.5,4.5,4,3.5,4
"370",138,12,3,3,8,9.5,9.5,14,4,0,0,0,0,"",FALSE,FALSE,TRUE,10,3,2,7,"lau",11.1,10.5,19,5,0,0,0,0,"relativ viel totholz",TRUE,32.6349024897739,-6.01542675257262,0.02,0.02,0.02,0,0,0,2.5,7.5,11,3.5,4,0
"371",139,9,3,3,4,9.33,6,19,2,0,0,0,0,"",FALSE,FALSE,TRUE,16,4,5,7,"lau",11,10,20,2,0,0,0,0,"tot",TRUE,37.5408462392355,-6.66778787202199,0.03,0.03,0.03,0,0,0,4,5.5,12.5,2,1.5,7
"372",140,13,3,2,6,11.85,8,26,6,0,0,0,0,"",FALSE,FALSE,TRUE,10,3,1,6,"lau",18,16.5,31,8,0,0,0,1,"",TRUE,42.4467899886971,-7.32014899147136,0.05,0.02,0.1,0,0,0,1.5,6,11.5,6.5,8,5
"373",141,30,3,5,21,20.17,20,51,4,0,0,0,1,"",FALSE,FALSE,TRUE,30,3,6,21,"lau",36.13,37,95,7,0,0,0,1,"",TRUE,47.3527337381586,-7.97251011092073,0.08,0.02,0.18,0,0,0,5.5,21,30,21,21,43.5
"374",142,28,2,5,23,20.71,19,40,5,0,1,1,2,"",FALSE,FALSE,FALSE,27,3,3,23,"lau",45.67,48,82,6,0,0,0,2,"",TRUE,52.2586774876202,-8.6248712303701,0.09,0.01,0.2,0.2,0,0.1,4,23,27.5,38,37,36
"375",143,12,3,2,9,25.42,15,60,5,0,0,0,1,"",FALSE,FALSE,FALSE,16,3,2,13,"lau",39.44,35.5,89,8,0,0,0,1,"",FALSE,57.1646212370818,-9.27723234981947,0.08,0.01,0.18,0,0,0,2,11,14,33.5,39,17
"376",144,1,1,0,1,5,5,5,5,0,0,0,0,"",FALSE,FALSE,FALSE,5,3,0,0,"lau",10.4,11,15,6,0,0,0,0,"",FALSE,62.0705649865434,-9.92959346926883,0.06,0.01,0.13,NA,NA,NA,0,0.5,3,10,NA,NA
"377",145,5,3,1,3,25.4,22,42,11,0,0,0,0,"",FALSE,FALSE,FALSE,6,3,2,3,"lau",32.17,24.5,79,6,0,0,0,1,"",FALSE,66.9765087360049,-10.5819545887182,0.03,0,0.07,0,0,0,1.5,3,5.5,22,7,37
"378",146,10,3,5,1,37.1,44.5,72,5,0,5,5,5,"",FALSE,FALSE,FALSE,9,3,7,0,"lau",62,67,106,10,0,4,4,5,"",FALSE,67.6354593617114,-5.72507027675124,0.04,0.01,0.08,1,0.571428571428571,0.785714285714286,6,0.5,9.5,22,NA,28
"379",147,11,3,7,3,13,7,32,3,0,2,2,1,"",FALSE,FALSE,TRUE,16,3,8,2,"lau",19.25,14,63,4,0,0,0,2,"",TRUE,62.7295156122498,-5.07270915730187,0.05,0.01,0.1,0.285714285714286,0,0.142857142857143,7.5,2.5,13.5,16.5,27,9
"380",148,8,3,3,4,18.38,16,37,6,1,1,2,0,"",FALSE,FALSE,TRUE,8,2,4,4,"lau",35.75,27.5,77,10,0,1,1,1,"",TRUE,57.8235718627882,-4.4203480378525,0.07,0.02,0.15,0.666666666666667,0.25,0.458333333333333,3.5,4,8,33,28.5,21
"381",149,16,2,3,13,17.81,18.5,29,8,0,0,0,1,"",FALSE,FALSE,TRUE,20,3,5,14,"lau",37.6,29,87,6,0,0,0,1,"",TRUE,52.9176281133266,-3.76798691840313,0.07,0.03,0.14,0,0,0,4,13.5,18,50,49.5,58
"382",150,32,4,3,27,13.53,12,28,6,0,0,0,1,"",FALSE,FALSE,FALSE,28,4,3,22,"lau",18.07,17,32,4,0,0,0,1,"",FALSE,48.0116843638651,-3.11562579895376,0.07,0.05,0.1,0,0,0,3,24.5,30,5.5,5,5
"383",151,29,4,3,19,16.93,15,39,5,0,1,1,0,"",FALSE,FALSE,FALSE,33,4,4,22,"lau",17.03,14,39,5,0,0,0,0,"",FALSE,43.1057406144035,-2.46326467950439,0.05,0.05,0.04,0.333333333333333,0,0.166666666666667,3.5,20.5,31,1,1.5,4
"384",152,27,2,5,22,10.48,9,25,5,0,0,0,1,"",FALSE,FALSE,FALSE,27,3,7,19,"lau",11.26,11,26,3,0,0,0,1,"",FALSE,38.1997968649419,-1.81090356005502,0.02,0.02,0.02,0,0,0,6,20.5,27,1,1,2
"385",153,24,3,5,18,10.88,10.5,33,4,0,0,0,0,"",FALSE,FALSE,FALSE,21,2,5,16,"lau",12.43,12,33,6,0,0,0,0,"",FALSE,33.2938531154803,-1.15854244060565,0.02,0.02,0.02,0,0,0,5,17,22.5,1.5,1.5,0.5
"386",154,5,4,1,1,19.4,16,28,14,0,1,1,0,"",FALSE,FALSE,FALSE,4,2,0,2,"lau",22.75,22.5,34,12,0,0,0,0,"",FALSE,28.3879093660188,-0.506181321156282,0.02,0.02,0.02,1,NA,NA,0.5,1.5,4.5,5.5,1,NA
"387",155,18,2,11,7,7.72,7.5,12,2,1,0,1,0,"",FALSE,FALSE,FALSE,19,2,8,11,"lau",9.84,9,18,2,0,0,0,0,"",FALSE,23.4819656165572,0.146179798293088,0.06,0.04,0.08,0.0909090909090909,0,0.0454545454545455,9.5,9,18.5,4,2,4
"388",156,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"",FALSE,FALSE,FALSE,4,2,1,3,"lau",16.75,17.5,20,12,0,0,0,0,"seltsamerweise hatte der Plot letztes Jahr keine Bäume, vergessen oder ausgelassen?",FALSE,18.5760218670956,0.798540917742457,0.04,0.04,0.05,NA,0,NA,0.5,1.5,2,NA,NA,NA
"389",157,1,1,0,1,10,10,10,10,0,0,0,0,"",FALSE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"keine Bäume",FALSE,24.1409162422636,5.00306411026004,0.01,0.01,0.02,NA,NA,NA,0,0.5,0.5,NA,NA,NA
"390",158,1,1,0,1,9,9,9,9,0,0,0,0,"",FALSE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"baum 22 steht auf dem nordwest quadranten, keine Bäume",FALSE,29.0468599917252,4.35070299081067,0.02,0.02,0.02,NA,NA,NA,0,0.5,0.5,NA,NA,NA
"391",159,2,1,0,2,12,12,13,11,0,0,0,0,"",FALSE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"keine Bäume",FALSE,33.9528037411868,3.6983418713613,0.02,0.02,0.02,NA,NA,NA,0,1,1,NA,NA,NA
"392",160,37,3,6,28,20.54,22,37,8,0,1,1,4,"",FALSE,FALSE,FALSE,30,3,6,21,"lau",28.87,28.5,50,12,0,0,0,2,"",FALSE,38.8587474906483,3.04598075191193,0.03,0.02,0.05,0.166666666666667,0,0.0833333333333333,6,24.5,33.5,9,8,7.5
"393",161,30,3,1,26,14.23,13,24,7,0,0,0,0,"",FALSE,FALSE,FALSE,34,3,1,30,"lau",19.41,17.5,52,6,0,0,0,0,"",FALSE,43.7646912401099,2.39361963246256,0.05,0.04,0.06,0,0,0,1,28,32,10,11.5,3
"394",162,26,3,4,20,11.46,10,38,5,0,0,0,0,"",FALSE,FALSE,FALSE,27,4,4,20,"lau",14.3,13,60,6,0,0,0,0,"",FALSE,48.6706349895715,1.74125851301319,0.07,0.08,0.05,0,0,0,4,20,26.5,6,6,4.5
"395",163,24,3,0,21,31.5,12,450,8,0,0,0,0,"KEIN feHLER",FALSE,FALSE,FALSE,25,4,0,22,"lau",31.32,14,415,4,0,0,0,0,"",FALSE,53.5765787390331,1.08889739356382,0.05,0.07,0.03,NA,NA,NA,0,21.5,24.5,5,6,NA
"396",164,7,2,2,5,11.57,10,18,6,0,0,0,0,"",FALSE,FALSE,FALSE,7,2,2,5,"lau",12.14,14,18,6,0,0,0,0,"",FALSE,58.4825224884947,0.436536274114451,0.04,0.04,0.03,0,0,0,2,5,7,0,1,0
"397",165,18,3,6,3,10,7,36,3,0,1,1,3,"",FALSE,FALSE,FALSE,13,3,5,3,"lau",23.15,11,79,3,0,0,0,1,"",FALSE,63.3884662379562,-0.215824845334919,0.05,0.05,0.04,0.166666666666667,0,0.0833333333333333,5.5,3,15.5,21.5,14,36
"398",166,12,2,10,2,14.33,11,37,3,0,1,1,2,"",FALSE,FALSE,TRUE,11,3,9,1,"lau",33.91,24,68,6,0,0,0,0,"",FALSE,68.2944099874178,-0.868185964784288,0.06,0.04,0.08,0.1,0,0.05,9.5,1.5,11.5,30,43,29
"399",167,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"ZAUN",FALSE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"übersprungen wegen zaun",FALSE,68.9533606131242,3.98869834718268,0.1,0.06,0.15,NA,NA,NA,0,0,0,NA,NA,NA
"400",168,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"ZAUN",FALSE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"übersprungen wegen zaun",FALSE,64.0474168636627,4.64105946663205,0.04,0.02,0.06,NA,NA,NA,0,0,0,NA,NA,NA
"401",169,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"ZAUN",FALSE,FALSE,FALSE,0,0,0,0,"lau",NA,NA,NA,NA,0,0,0,0,"übersprungen wegen zaun",FALSE,59.1414731142011,5.29342058608142,0.01,0.01,0.02,NA,NA,NA,0,0,0,NA,NA,NA
"402",170,7,1,0,7,12.57,12,18,9,0,0,0,0,"",FALSE,FALSE,FALSE,5,2,2,3,"lau",13,14,22,4,0,0,0,0,"",FALSE,54.2355293647395,5.94578170553079,0.01,0,0.02,NA,0,NA,1,5,6,3,3,NA
"403",171,17,4,3,10,10.06,10,18,4,0,1,1,1,"KEINE BLÄTTER",FALSE,FALSE,FALSE,12,4,4,6,"lau",15,14.5,23,7,0,0,0,0,"",FALSE,49.3295856152779,6.59814282498016,0.04,0.01,0.09,0.333333333333333,0,0.166666666666667,3.5,8,14.5,3.5,3,5
"404",172,32,3,2,29,28.53,26,59,7,0,0,0,0,"",FALSE,FALSE,FALSE,24,3,3,20,"lau",41.29,41,83,16,0,0,0,0,"",FALSE,44.4236418658164,7.25050394442952,0.05,0.01,0.12,0,0,0,2.5,24.5,28,13,13,7
"405",173,37,5,8,25,24.3,20,62,5,0,0,0,2,"",FALSE,FALSE,FALSE,33,5,8,20,"lau",31.79,25,83,9,0,0,0,0,"",FALSE,39.5176981163548,7.90286506387889,0.04,0,0.09,0,0,0,8,22.5,35,7,6,9
"406",174,2,2,1,0,11,11,18,4,0,0,0,0,"",FALSE,FALSE,FALSE,1,1,1,0,"lau",5,5,5,5,0,0,0,0,"baum nummer 12 steht im südwest quadrant, tot",FALSE,34.6117543668932,8.55522618332826,0.01,0.01,0.02,0,0,0,1,0,1.5,-13,NA,1
"407",175,3,1,0,3,13,12,17,10,0,0,0,0,"",FALSE,FALSE,FALSE,2,1,0,2,"lau",13.5,13.5,19,8,0,0,0,0,"",FALSE,29.7058106174316,9.20758730277763,0.02,0.02,0.03,NA,NA,NA,0,2.5,2.5,2,2,NA
"408",176,5,2,1,4,8.4,9,13,3,0,0,0,0,"",FALSE,FALSE,FALSE,3,2,1,2,"lau",7.67,8,12,3,0,0,0,0,"",FALSE,24.7998668679701,9.859948422227,0.01,0.01,0.01,0,0,0,1,3,4,-2,-2,0
"409",177,14,1,14,0,22.21,22.5,38,8,0,0,0,2,"",FALSE,FALSE,FALSE,15,1,15,0,"lau",21.13,24,40,6,1,0,1,0,"",FALSE,30.3647612431381,14.0644716147446,0.02,0.01,0.03,0,0.0666666666666667,0.0333333333333333,14.5,0,14.5,1,NA,1
"410",178,11,2,7,4,23.09,19,40,9,1,0,1,1,"",FALSE,FALSE,FALSE,12,2,8,4,"lau",28.92,26.5,60,12,0,0,0,1,"",FALSE,35.2707049925996,13.4121104952952,0.05,0.03,0.07,0.142857142857143,0,0.0714285714285714,7.5,4,11.5,7,7,5
"411",181,14,3,4,6,12.79,9.5,29,4,0,1,1,0,"",TRUE,FALSE,FALSE,10,3,2,5,"lau",18.8,19,35,7,0,0,0,1,"",FALSE,49.9885362409844,11.4550271369471,0.06,0.02,0.13,0.25,0,0.125,3,5.5,12,3,5.5,4
"412",182,23,2,1,22,8.22,8,11,5,0,0,0,0,"",TRUE,FALSE,FALSE,17,3,1,15,"lau",8.59,9,11,1,0,0,0,0,"",FALSE,54.8944799904459,10.8026660174977,0.02,0.01,0.03,0,0,0,1,18.5,20,0,0,1
"413",183,12,3,3,8,12.25,11,29,6,0,1,1,1,"",TRUE,FALSE,FALSE,12,3,4,7,"lau",14.08,13,35,4,0,0,0,1,"",FALSE,59.8004237399075,10.1503048980484,0.01,0.01,0.01,0.333333333333333,0,0.166666666666667,3.5,7.5,12,2.5,2,6
"414",184,23,2,22,1,47.78,47,95,13,2,5,6,9,"Krebs",TRUE,FALSE,FALSE,20,2,19,1,"lau",70.2,68.5,138,26,8,0,8,1,"baum 64 in nw ecke",FALSE,64.7063674893691,9.49794377859901,0.04,0.02,0.06,0.272727272727273,0.421052631578947,0.34688995215311,20.5,1,21.5,32,9,32
"415",185,6,2,2,0,13.33,5.5,36,5,0,0,0,0,"",TRUE,FALSE,FALSE,3,2,2,0,"lau",32.33,33,54,10,0,0,0,0,"gekappter Bah liegt über dem Plot, wieder ausgetrieben",FALSE,69.6123112388307,8.84558265914963,0.09,0.03,0.17,0,0,0,2,0,4.5,14,NA,18
"416",186,16,3,13,2,35.12,38,63,4,3,3,6,7,"",TRUE,FALSE,FALSE,15,2,12,3,"lau",74,55,198,31,0,1,1,3,"",FALSE,70.2712618645371,13.7024669711166,0.14,0.1,0.21,0.461538461538462,0.0833333333333333,0.272435897435897,12.5,2.5,15.5,60,92,38
"417",187,27,3,13,9,20.89,18,70,4,0,2,2,3,"",TRUE,FALSE,FALSE,22,3,12,7,"lau",40.95,36.5,107,9,0,1,1,1,"plot von ein nisschen totholz bedeckt",FALSE,65.3653181150755,14.354828090566,0.05,0.03,0.09,0.153846153846154,0.0833333333333333,0.118589743589744,12.5,8,24.5,26,23,27.5
"418",188,4,2,2,2,23.5,20.5,43,10,0,0,0,1,"",TRUE,FALSE,FALSE,4,2,3,1,"lau",30,27,56,10,0,0,0,1,"baum nummer 60 liegt auf der südkaNTE",FALSE,60.459374365614,15.0071892100153,0.05,0.03,0.07,0,0,0,2.5,1.5,4,12.5,1,13
"419",189,13,3,10,1,14.77,14,26,5,0,0,0,3,"",TRUE,FALSE,FALSE,11,3,9,1,"lau",17.55,16,32,8,1,0,1,0,"baum 72 steht genau in der mitte",FALSE,55.5534306161524,15.6595503294647,0.03,0.03,0.04,0,0.111111111111111,0.0555555555555556,9.5,1,12,2,1,3
"420",190,62,4,42,18,33.39,32.5,58,9,1,4,5,14,"",TRUE,FALSE,FALSE,50,4,34,14,"lau",41.5,37.5,84,22,2,0,2,4,"",FALSE,50.6474868666908,16.3119114489141,0.12,0.12,0.11,0.119047619047619,0.0588235294117647,0.0889355742296919,38,16,56,8,11,10
"421",191,10,3,4,3,25.1,14,115,3,0,0,0,1,"",TRUE,FALSE,FALSE,9,3,3,4,"lau",33.22,13,123,6,0,0,0,0,"tot",FALSE,45.7415431172292,16.9642725683634,0.05,0.05,0.05,0,0,0,3.5,3.5,9.5,16,8,-1.5
"422",192,22,4,3,17,47.68,49.5,85,11,0,0,0,1,"",TRUE,FALSE,FALSE,19,4,3,14,"lau",72.68,73,129,15,1,0,1,1,"",FALSE,40.8355993677676,17.6166336878128,0.14,0.16,0.11,0,0.333333333333333,0.166666666666667,3,15.5,20.5,30,38,11
"423",193,13,2,5,8,41,28,210,9,0,0,0,3,"kein Fehler",TRUE,FALSE,FALSE,12,2,5,7,"lau",46.67,30.5,205,16,0,0,0,2,"baum 86 auf südkante",FALSE,35.9296556183061,18.2689948072622,0.07,0.09,0.04,0,0,0,5,7.5,12.5,4,0,8.5
"424",194,16,3,2,13,8.5,9,11,5,0,0,0,0,"",TRUE,FALSE,FALSE,8,2,1,7,"lau",10.88,11,14,5,0,0,0,0,"tot",FALSE,31.0237118688445,18.9213559267115,0.09,0.11,0.07,0,0,0,1.5,10,12,1,1,-2
"425",195,18,3,6,11,14.28,12,49,3,0,0,0,0,"",TRUE,FALSE,FALSE,14,3,5,8,"lau",20.93,17,71,8,0,0,0,0,"",FALSE,26.7767187450894,24.4306013581279,0.04,0.03,0.05,0,0,0,5.5,9.5,16,4.5,3,4.5
"426",196,8,2,0,6,27.62,26.5,54,10,0,0,0,0,"",TRUE,FALSE,FALSE,10,2,0,8,"lau",36.2,21.5,88,12,0,0,0,0,"",FALSE,31.6826624945509,23.7782402386785,0.08,0.07,0.09,NA,NA,NA,0,7,9,27,14,NA
"427",197,37,3,14,21,31.14,28,64,13,0,2,2,8,"",TRUE,FALSE,FALSE,32,3,11,19,"lau",38.47,33,93,12,1,0,1,2,"",FALSE,36.5886062440125,23.1258791192291,0.04,0.02,0.07,0.142857142857143,0.0909090909090909,0.116883116883117,12.5,20,34.5,8.5,12,5
"428",198,42,3,28,12,25.62,20,230,8,0,3,3,1,"",TRUE,FALSE,FALSE,39,3,27,9,"lau",30.72,24,245,7,0,0,0,2,"Baum 82 steht 10 cm östlich der Ostkante mittig",FALSE,41.4945499934741,22.4735179997798,0.04,0.04,0.05,0.107142857142857,0,0.0535714285714286,27.5,10.5,40.5,5,0.5,5
"429",199,47,3,41,5,22.04,20,42,8,0,4,4,9,"",TRUE,FALSE,FALSE,42,2,39,3,"lau",26.98,22,61,13,3,0,3,5,"tot an ets",FALSE,46.4004937429357,21.8211568803304,0.06,0.02,0.11,0.0975609756097561,0.0769230769230769,0.0872420262664165,40,4,44.5,8,0.5,9
"430",200,75,3,59,14,20.44,20,46,5,1,0,1,5,"",TRUE,FALSE,FALSE,56,3,51,3,"lau",27.59,24.5,51,9,4,0,4,1,"",FALSE,51.3064374923972,21.168795760881,0.1,0.09,0.12,0.0169491525423729,0.0784313725490196,0.0476902625456962,55,8.5,65.5,6,NA,7
"431",201,27,2,21,6,82.48,27,900,11,0,0,0,5,"",TRUE,FALSE,FALSE,25,2,21,4,"lau",30.8,32,49,12,0,0,0,1,"baum 56 steht mittig auf der südkante",FALSE,56.2123812418588,20.5164346414317,0.06,0.04,0.08,0,0,0,21,5,26,6,-784,8
"432",202,28,3,14,10,19.21,18.5,50,5,0,1,1,4,"",TRUE,FALSE,FALSE,27,3,13,10,"lau",22.78,22,60,5,0,1,1,3,"",FALSE,61.1183249913204,19.8640735219823,0.1,0.12,0.07,0.0714285714285714,0.0769230769230769,0.0741758241758242,13.5,10,27.5,5,2,6
"433",203,24,3,14,9,32,29.5,86,6,0,1,1,5,"",TRUE,FALSE,FALSE,21,2,14,7,"lau",56.86,56,125,11,0,0,0,1,"",FALSE,66.024268740782,19.2117124025329,0.18,0.19,0.16,0.0714285714285714,0,0.0357142857142857,14,8,22.5,35.5,35,41
"434",204,8,2,0,2,18.75,12.5,52,5,0,0,0,0,"",TRUE,FALSE,FALSE,7,2,0,2,"lau",49.57,55,97,11,0,0,0,0,"",FALSE,70.9302124902435,18.5593512830836,0.22,0.23,0.2,NA,NA,NA,0,2,7.5,42,45,NA
"435",205,1,1,1,0,49,49,49,49,0,0,0,1,"",TRUE,FALSE,FALSE,2,2,1,0,"lau",38.5,38.5,71,6,0,0,0,0,"",FALSE,71.58916311595,23.4162355950505,0.27,0.33,0.18,0,0,0,1,0,1.5,22,NA,22
"436",206,3,1,3,0,46.33,37,67,35,0,0,0,2,"",TRUE,FALSE,FALSE,3,1,3,0,"lau",53.67,44,74,43,0,0,0,1,"",FALSE,66.6832193664884,24.0685967144999,0.26,0.31,0.18,0,0,0,3,0,3,7,NA,7
"437",207,19,3,14,4,18.79,18,32,4,0,0,0,6,"",TRUE,FALSE,FALSE,12,2,10,2,"lau",22.17,19.5,40,1,0,0,0,4,"",FALSE,61.7772756170268,24.7209578339493,0.07,0.05,0.11,0,0,0,12,3,15.5,3,-2.5,4
"438",208,72,3,51,20,19.19,17,42,7,1,5,6,5,"",TRUE,FALSE,FALSE,79,3,54,24,"lau",22.96,21,53,7,2,1,3,1,"",FALSE,56.8713318675652,25.3733189533986,0.16,0.14,0.18,0.117647058823529,0.0555555555555556,0.0866013071895425,52.5,22,75.5,8,5,8
"439",209,47,3,19,16,13.72,13,39,5,0,0,0,1,"",TRUE,FALSE,FALSE,29,3,13,8,"lau",28.38,24,93,9,0,0,0,0,"",FALSE,51.9653881181037,26.025680072848,0.15,0.13,0.19,0,0,0,16,12,38,11,25,6
"440",210,36,3,34,1,24.28,22.5,66,4,0,4,4,8,"",TRUE,FALSE,FALSE,29,3,24,3,"lau",40.21,40,102,15,1,4,4,0,"",FALSE,47.0594443686421,26.6780411922974,0.05,0.05,0.06,0.117647058823529,0.166666666666667,0.142156862745098,29,2,32.5,15,36,10
"441",211,40,4,30,5,27.05,20,238,8,1,1,2,4,"",TRUE,FALSE,FALSE,16,4,11,1,"lau",53.94,36.5,250,20,0,0,0,0,"",FALSE,42.1535006191805,27.3304023117467,0.08,0.04,0.14,0.0666666666666667,0,0.0333333333333333,20.5,3,28,11,NA,1
"442",212,6,2,1,5,291.83,115.5,800,9,0,0,0,0,"",TRUE,FALSE,FALSE,4,2,1,3,"lau",312.75,365,510,11,0,0,0,0,"Baum nummer 88 steht 20 cm östlich der Ostkante",FALSE,37.2475568697189,27.9827634311961,0.04,0.03,0.05,0,0,0,1,4,5,-265,-265,0
"443",213,11,2,0,9,83.36,11,800,6,0,0,0,0,"",TRUE,FALSE,FALSE,4,2,0,2,"lau",260.5,215,600,12,0,0,0,0,"",FALSE,32.3416131202574,28.6351245506455,0.05,0.04,0.06,NA,NA,NA,0,5.5,7.5,0,NA,NA
"444",214,49,3,13,27,17.14,15,43,3,0,1,1,3,"",TRUE,FALSE,FALSE,40,3,11,21,"lau",25.35,19.5,63,9,1,0,1,1,"",FALSE,27.4356693707958,29.2874856700948,0.06,0.02,0.12,0.0769230769230769,0.0909090909090909,0.0839160839160839,12,24,44.5,15,2,7
"445",215,62,3,30,31,10.73,10,23,5,0,0,0,0,"",TRUE,FALSE,FALSE,41,3,24,16,"lau",12.59,11,27,7,0,0,0,0,"",FALSE,22.5297256213342,29.9398467895442,0.06,0.05,0.07,0,0,0,27,23.5,51.5,1,-1,2
"446",216,75,2,42,33,13.43,12,30,3,0,1,1,1,"",TRUE,FALSE,FALSE,69,2,40,29,"lau",15.97,15,38,7,1,1,2,0,"",FALSE,13.3767887481175,36.1014533404099,0.04,0.02,0.08,0.0238095238095238,0.05,0.0369047619047619,41,31,72,3,2,3
