"","aufid","id","baumid","edvid","auf.x","nr","nralt","art","anzahl","repfl","alt","r","zf","ou","schicht","sonder","vdfv","kraft","dkrz1","dkrz2","ddauer","dmess","mh","d","a","e","h","hkschicht","hmod","hmodm","k","status","hbr","g0","g5","g10","g15","g20","g25","g30","g35","hmaxkb","hastfrei","sfg","sfe","bi","bemerk.baum","datum","Stempel","baumid.stammv","edvid.stammv","nr.stammv","art.stammv","auf.stammv","x","y","z","bemerk","datum.stammv","Stempel.stammv","auf.y","saison","monat","jahr","flha","flha_alt","qualitat","typ","umfang","dop","bstand","messh","repfac","dfmonat","dfjahr","bemerk.auf","pz","schluss","schichtung","schaft","krone","astig","bluemast","schaeden","vegetation"
"1","316313011","316313011104211",4634452,31631301,1,"104",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,183,0,0,183,13,183,"",NA,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634452,31631301,"104",211,1,11.85,50.3,-0.22,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2","316313011","316313011101221",4634449,31631301,1,"101",NA,221,1,1,131,"",NA,"U",-1,NA,4,50,146,0,0,146,13,146,"",NA,0,1,16.33,16.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634449,31631301,"101",221,1,18.95,51.41,-0.13,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3","316313011","31631301110211",4634358,31631301,1,"10",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,259,0,0,259,13,259,"",NA,0,1,21.56,21.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634358,31631301,"10",211,1,62.83,62.25,1.19,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"4","316313011","316313011100112",4634448,31631301,1,"100",NA,112,1,1,131,"",NA,"O",-1,NA,2,20,567,0,0,567,13,567,"",NA,329,1,32.21,32.21,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634448,31631301,"100",112,1,18.8,54.15,0.13,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"5","316313011","316313011116311",4634464,31631301,1,"116",NA,311,1,1,131,"",NA,"O",-1,NA,2,20,660,0,0,660,13,660,"",NA,377,1,36.47,36.47,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634464,31631301,"116",311,1,25.62,25.24,-1.84,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"6","316313011","316313011105211",4634453,31631301,1,"105",NA,211,1,1,131,"",NA,"U",-1,NA,5,50,75,0,0,75,13,75,"",NA,0,1,6.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","angeschoben!",2023-04-11,2023-04-11 11:12:28,4634453,31631301,"105",211,1,11.85,52.22,-0.13,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"7","316313011","316313011102112",4634450,31631301,1,"102",NA,112,1,1,131,"",NA,"O",-1,NA,1,20,517,0,0,517,13,517,"",NA,328,1,31.58,31.58,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634450,31631301,"102",112,1,17.49,48.45,-0.25,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"8","316313011","316313011103211",4634451,31631301,1,"103",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,326,0,0,326,13,326,"",NA,226,1,25.25,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634451,31631301,"103",211,1,14.4,49.67,-0.37,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"9","316313011","316313011108211",4634456,31631301,1,"108",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,236,0,0,236,13,236,"",NA,0,1,20.04,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634456,31631301,"108",211,1,4.12,48.25,-0.54,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"10","316313011","316313011109211",4634457,31631301,1,"109",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,340,0,0,340,13,340,"",NA,250,1,25.9,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634457,31631301,"109",211,1,8.14,42.94,-0.96,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"11","316313011","316313011106211",4634454,31631301,1,"106",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,79,0,0,79,13,79,"",NA,0,1,6.46,6.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634454,31631301,"106",211,1,10.92,50.72,-0.2,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"12","316313011","316313011107211",4634455,31631301,1,"107",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,295,0,0,295,13,295,"",NA,246,1,23.67,23.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634455,31631301,"107",211,1,6.73,47.76,-0.47,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"13","316313011","31631301111211",4634359,31631301,1,"11",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,131,0,0,131,13,131,"",NA,0,1,11.36,11.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634359,31631301,"11",211,1,55.79,68.5,1.04,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"14","316313011","316313011112321",4634460,31631301,1,"112",NA,321,1,1,131,"",NA,"O",-1,NA,2,20,513,0,0,513,13,513,"",NA,306,1,30.9,30.9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634460,31631301,"112",321,1,15.02,37.21,-1.34,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"15","316313011","316313011113211",4634461,31631301,1,"113",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,255,0,0,255,13,255,"",NA,0,1,21.3,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634461,31631301,"113",211,1,15.3,36.46,-1.44,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"16","316313011","316313011114211",4634462,31631301,1,"114",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,285,0,0,285,13,285,"",NA,222,1,23.11,23.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634462,31631301,"114",211,1,24.93,28.89,-1.94,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"17","316313011","316313011115323",4634463,31631301,1,"115",NA,323,1,1,131,"",NA,"O",-1,NA,3,41,395,0,0,395,13,395,"",NA,235,1,23.79,23.79,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","stammfaul!",2023-04-11,2023-04-11 11:12:28,4634463,31631301,"115",323,1,23.02,27.48,-2.16,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"18","316313011","31631301120321",4634368,31631301,1,"20",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,384,0,0,384,13,384,"",NA,301,1,29.03,29.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","stammfaul!",2023-04-11,2023-04-11 11:12:28,4634368,31631301,"20",321,1,48.06,52.91,0.42,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"19","316313011","316313011117211",4634465,31631301,1,"117",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,302,0,0,302,13,302,"",NA,207,1,24.05,24.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634465,31631301,"117",211,1,28.88,21.13,-1.88,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"20","316313011","3163130111211",4634349,31631301,1,"1",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,253,0,0,253,13,253,"",NA,0,1,21.17,21.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634349,31631301,"1",211,1,83.21,54.88,1.64,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"21","316313011","31631301112211",4634360,31631301,1,"12",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,140,0,0,140,13,140,"",NA,0,1,12.2,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634360,31631301,"12",211,1,52.99,70.39,1.08,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"22","316313011","31631301113211",4634361,31631301,1,"13",NA,211,1,1,131,"",NA,"O",-1,NA,1,20,560,0,0,560,13,560,"",NA,387,1,32.47,32.47,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634361,31631301,"13",211,1,50.98,69.17,1.12,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"23","316313011","31631301114221",4634362,31631301,1,"14",NA,221,1,1,131,"",NA,"U",-1,NA,4,50,209,0,0,209,13,209,"",NA,0,1,18.72,18.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634362,31631301,"14",221,1,47.3,68.41,0.91,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"24","316313011","316313011110321",4634458,31631301,1,"110",NA,321,1,1,131,"",NA,"O",-1,NA,2,20,597,0,0,597,13,597,"",NA,311,1,31.68,31.68,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634458,31631301,"110",321,1,9.26,40.57,-1.14,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"25","316313011","316313011111321",4634459,31631301,1,"111",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,344,0,0,344,13,344,"",NA,0,1,28.18,28.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634459,31631301,"111",321,1,12.69,41.83,-1.03,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"26","316313011","31631301127321",4634375,31631301,1,"27",NA,321,1,1,30,"",NA,"U",-1,NA,0,0,73,0,0,73,13,73,"",NA,0,2,12.77,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U und Ansprache bitte prüfen","angeschoben!",2023-04-11,2023-04-11 11:12:28,4634375,31631301,"27",321,1,79.44,40.76,1.2,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"27","316313011","31631301128211",4634376,31631301,1,"28",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,624,0,0,624,13,624,"",NA,0,1,33.56,33.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634376,31631301,"28",211,1,79.64,29.8,1.2,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"28","316313011","31631301129221",4634377,31631301,1,"29",NA,221,1,1,131,"",NA,"O",-1,NA,0,0,450,0,0,450,13,450,"",NA,0,1,22.97,22.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O und Ansprache bitte prüfen","",2023-04-11,2023-04-11 11:12:28,4634377,31631301,"29",221,1,77.53,18.86,1.26,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"29","316313011","31631301130211",4634378,31631301,1,"30",NA,211,1,1,131,"",NA,"O",-1,NA,1,20,539,0,0,539,13,539,"",NA,310,1,32.06,32.06,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634378,31631301,"30",211,1,70.01,24.04,0.76,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"30","316313011","31631301131211",4634379,31631301,1,"31",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,631,0,0,631,13,631,"",NA,333,1,33.67,33.67,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634379,31631301,"31",211,1,61.69,24.83,0.43,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"31","316313011","3163130113211",4634351,31631301,1,"3",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,181,0,0,181,13,181,"",NA,0,1,15.83,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634351,31631301,"3",211,1,81.45,56.61,1.64,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"32","316313011","31631301132211",4634380,31631301,1,"32",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,618,0,0,618,13,618,"",NA,0,1,33.47,33.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634380,31631301,"32",211,1,59.37,34.46,0.34,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"33","316313011","31631301133211",4634381,31631301,1,"33",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,314,0,0,314,13,314,"",NA,0,1,24.66,24.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634381,31631301,"33",211,1,60.22,40.87,0.4,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"34","316313011","31631301134211",4634382,31631301,1,"34",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,214,0,0,214,13,214,"",NA,0,1,18.45,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634382,31631301,"34",211,1,56.99,39.46,0.24,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"35","316313011","31631301135323",4634383,31631301,1,"35",NA,323,1,1,131,"",NA,"U",-1,NA,0,0,270,0,0,270,13,270,"",NA,211,1,21.51,21.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U und Ansprache bitte prüfen","",2023-04-11,2023-04-11 11:12:28,4634383,31631301,"35",323,1,51.88,43.66,0.24,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"36","316313011","31631301136311",4634384,31631301,1,"36",NA,311,1,1,131,"",NA,"O",-1,NA,3,20,612,0,0,612,13,612,"",NA,387,1,36.01,36.01,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634384,31631301,"36",311,1,47.87,48.89,0.41,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"37","316313011","31631301137321",4634385,31631301,1,"37",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,77,0,0,77,13,77,"",NA,0,2,13.02,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634385,31631301,"37",321,1,46.1,50.37,0.26,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"38","316313011","31631301138211",4634386,31631301,1,"38",NA,211,1,1,131,"",NA,"O",-1,NA,1,20,721,0,0,721,13,721,"",NA,362,1,34.81,34.81,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634386,31631301,"38",211,1,34.56,56.1,0.29,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"39","316313011","31631301139211",4634387,31631301,1,"39",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,145,0,0,145,13,145,"",NA,149,1,12.66,12.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634387,31631301,"39",211,1,32.15,56.28,0.33,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"40","316313011","31631301140112",4634388,31631301,1,"40",NA,112,1,1,131,"",NA,"O",-1,NA,2,20,415,0,0,415,13,415,"",NA,280,1,29.62,29.62,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634388,31631301,"40",112,1,29.83,59.5,0.22,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"41","316313011","31631301141112",4634389,31631301,1,"41",NA,112,1,1,131,"",NA,"O",-1,NA,2,30,447,0,0,447,13,447,"",NA,0,1,30.36,30.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634389,31631301,"41",112,1,26.77,59.59,0.36,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"42","316313011","3163130114211",4634352,31631301,1,"4",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,200,0,0,200,13,200,"",NA,0,1,17.38,17.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634352,31631301,"4",211,1,76.5,56.2,1.49,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"43","316313011","31631301142211",4634390,31631301,1,"42",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,170,0,0,170,13,170,"",NA,124,1,14.89,14.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634390,31631301,"42",211,1,33.98,50.8,0.14,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"44","316313011","31631301143211",4634391,31631301,1,"43",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,661,0,0,661,13,661,"",NA,316,1,34.09,34.09,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634391,31631301,"43",211,1,34.42,50.3,0.12,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"45","316313011","31631301144211",4634392,31631301,1,"44",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,160,0,0,160,13,160,"",NA,119,1,14.01,14.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634392,31631301,"44",211,1,35.87,50.44,0.12,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"46","316313011","31631301145211",4634393,31631301,1,"45",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,479,0,0,479,13,479,"",NA,298,1,30.68,30.68,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634393,31631301,"45",211,1,41.77,44.72,0.04,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"47","316313011","31631301146321",4634394,31631301,1,"46",NA,321,1,1,30,"",NA,"U",-1,NA,5,50,79,0,0,79,13,79,"",NA,0,2,13.15,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Krbr.!",2023-04-11,2023-04-11 11:12:28,4634394,31631301,"46",321,1,39.97,38.42,-0.38,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"48","316313011","31631301147321",4634395,31631301,1,"47",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,166,0,0,166,13,166,"",NA,168,2,17.18,17.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634395,31631301,"47",321,1,42.98,37.63,-0.3,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"49","316313011","31631301148321",4634396,31631301,1,"48",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,112,0,0,112,13,112,"",NA,158,2,14.95,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634396,31631301,"48",321,1,43.5,36.55,-0.31,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"50","316313011","31631301149321",4634397,31631301,1,"49",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,96,0,0,96,13,96,"",NA,148,2,14.13,14.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634397,31631301,"49",321,1,43.12,35.54,-0.42,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"51","316313011","31631301115211",4634363,31631301,1,"15",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,534,0,0,534,13,534,"",NA,0,1,31.96,31.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634363,31631301,"15",211,1,45.08,68.05,0.88,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"52","316313011","31631301116211",4634364,31631301,1,"16",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,299,0,0,299,13,299,"",NA,0,1,23.89,23.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634364,31631301,"16",211,1,42.26,64.12,0.73,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"53","316313011","31631301117211",4634365,31631301,1,"17",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,185,0,0,185,13,185,"",NA,0,1,16.16,16.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:28,4634365,31631301,"17",211,1,41.54,61.01,0.57,"",2023-04-11,2023-04-11 11:12:28,1,NA,3,2022,0.367,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
