Plotnummer,Quadrant,Rückegasse,Baumart,Höhe,Höhe Vorjahr,Höhe Vorvorjahr,Länge,Länge Vorjahr,Länge Vorvorjahr,Gesamtanzahl Triebe,ets.abgestorben.frisch,ets.abgestorben.alt,ets.lebend,verbiss.lebend,verbiss.abgestorben,sonstiges.abgestorben,Bemerkungen,Foto
,so,,esche,145,108,87,180,133,102,2,,,,,,,,
,,,esche,63,85,67,190,110,86,3,,,,,,2,Höhe stimmt so,
,,,esche,265,218,182,356,302,230,3,,,,,1,,,
,,,bah,173,139,118,195,145,113,,,,,,,,,
,,,esche,73,45,25,115,86,66,1,,,,,,,,
,,,bah,135,104,93,175,125,112,,,,,,,,,
,sw,, eiche,320,294,242,,,,,,,,,,,,
,,,esche,132,95,58,165,103,71,1,,,,,,,,
,,,esche,60,,,64,,,1,,,,,,,,
,,,esche,107,78,,,,,1,,,,,,,,
,,,esche,78,33,,100,54,,1,,,,,,,,
,,,esche,99,97,52,197,123,70,1,,,,,,,,
,,,esche,89,91,62,170,110,70,1,,,,,,,,
60,nw,,esche,92,61,52,115,62,53,1,,,,,,,,
,,,esche,58,35,20,104,82,65,2,,,T1,,,1,,
,no,,esche,90,79,54,118,95,66,1,,,,,,,,
,so,,esche,930,756,612,,,,18,,2,1,,,5,T6 echter Eschenkrebs am Stamm,
,sw,,esche,991,845,715,,,,30,,1,,,,10,echter Eschenkrebs am Haupttrieb,
,,,esche,700,585,468,,,,10,,1,,,,4,,
61,,, ,,,,,,,,,,,,,,Referenz Baum 118 steht 80cm südlich des SO Quadranten (Mitte),
,nw,,bah,181,144,115,,,,,,,,,,,,
,,,esche,210,111,72,,,,1,,,,,,,,
,,,esche,122,48,25,150,74,39,1,,,,,,,,
,,,bah,300,236,148,,,,,,,,,,,,
,,,esche,126,71,49,167,90,60,1,,,,,,,,
,,,bah,531,407,220,575,435,240,,,,,,,,,
,no,,bah,139,127,110,,,,,,,,,,,,
,,,bah,120,56,,,,,,,,,,,,,
,,,bah,810,704,390,923,750,440,,,,,,,,,
,,,esche,160,112,78,160,107,71,1,,,,,,,,
,,,bah,148,120,85,,,,,,,,,,,,
,,,bah,220,172,105,,,,,,,,,,,,
,,,bah,698,470,432,,,,,,,,,,,,
,,,bah,180,149,123,,,,,,,,,,,,
,,,esche,138,110,20,,,,1,,,,T1,,,,
,,,bah,86,75,69,,,,,,,,,,,,
,,,bah,275,232,161,,,,,,,,,,,,
,,,bah,257,203,115,,,,,,,,,,,,
,,,bah,226,173,135,,,,,,,,,,,,
,,,esche,90,58,50,115,83,70,2,,,,,,1,,
,,,bah,162,123,90,165,132,95,,,,,,,,,
,,,esche,71,60,,,,,1,,,,,,,,
,,,bah,181,139,100,,,,,,,,,,,,
,so,,bah,645,453,155,,,,,,,,,,,,
,,,bah,265,165,122,,,,,,,,,,,,
,,, Sommerlinde,135,96,78,,,,,,,,,,,,
,,,bah,314,262,125,445,388,235,,,,,,,,,
,,,bah,464,323,300,485,319,295,,,,,,,,,
,sw,,bah,473,340,232,,,,,,,,,,,,
,,,bah,403,346,255,,,,,,,,,,,,
64,,,NA,,,,,,,,,,,,,,keine Bäume aber Brombeere auf dem Plot,
65,no,,bah,104,66,45,113,79,50,,,,,,,,,
,,,esche,104,59,32,142,93,65,1,,,,,,,,
,,,esche,104,71,44,109,71,39,1,,,,,,,,
,,,esche,159,108,101,175,121,113,2,,,,,,,,
,,,esche,37,10,9,83,50,25,1,,,,,,,,
,so,,bah,168,155,116,,,,,,,,,,,,
,,,bah,153,114,56,181,137,70,,,,,,,,,
,,,esche,109,66,45,,,,1,,,,,,,,
,,,bah,155,126,107,198,156,137,,,,,,,,,
,,,bah,112,108,86,,,,,,,,,,,,
,sw,,esche,134,110,92,150,127,105,1,,,t1,,,,,
,,,esche,93,58,37,,,,1,,,,,,,,
,,,esche,67,55,44,100,79,66,1,,,,,,,,
,,,esche,440,423,399,599,446,406,34,,13,t30,,,6,Nekrose am Haupttrieb gefährdet quasi alle,
,,,esche,89,76,65,105,84,65,1,,,,,,,,
,nw,,esche,61,52,30,,,,1,,,,,,,,
,,,esche,67,48,36,95,68,49,1,,,,,,,,
,,,esche,34,12,10,,,,2,1,,,,,,,
66,no,,bah,205,196,169,,,,,,,,,,,auf dem plot wurde an meherern Bärlauch ausgegraben,
,,,bah,176,150,108,,,,,,,,,,,,
,,,bah,185,130,103,,,,,,,,,,,,
,,,bah,120,105,92,145,127,114,,,,,,,,,
,,,bah,196,160,138,214,170,147,,,,,,,,,
,,,bah,176,159,135,187,170,141,,,,,,,,,
,so,,bah,176,136,108,185,143,112,,,,,,,,,
,,,bah,280,186,147,,,,,,,,,,,,
,,,bah,155,136,120,,,,,,,,,,,,
,,,bah,240,176,121,251,184,131,,,,,,,,,
,,,bah,119,89,78,146,114,87,,,,,,,,,
,sw,,bah,117,99,80,130,111,92,,,,,,,,,
,,,bah,242,195,144,254,207,144,,,,,,,,,
,,,bah,156,131,112,,,,,,,,,,,,
,,,bah,205,171,142,215,180,144,,,,,,,,,
,,,bah,281,220,151,,,,,,,,,,,,
,,,bah,244,196,132,,,,,,,,,,,,
,,,bah,408,265,153,,,,,,,,,,,,
,,,bah,131,109,85,142,116,91,,,,,,,,,
,nw,,bah,138,99,85,160,112,95,,,,,,,,,
,,,bah,112,98,84,130,110,95,,,,,,,,,
,,,bah,191,149,120,217,162,134,,,,,,,,,
,,,bah,267,212,154,,,,,,,,,,,,
,,,bah,153,121,94,152,120,90,,,,,,,,,
,,,bah,222,154,98,,,,,,,,,,,,
67,sw,,bah,179,125,83,,,,,,,,,,,,
,,,bah,275,226,161,,,,,,,,,,,,
,,,bah,191,153,104,213,168,110,,,,,,,,,
,,,bah,219,173,112,239,180,112,,,,,,,,,
,,,bah,186,155,109,,,,,,,,,,,,
,so,,bah,186,146,114,196,154,117,,,,,,,,,
,,,esche,1035,691,636,,,,40,3,5,2,,,10,,
,no,,esche,445,276,108,474,298,123,13,,3,,,,1,,
,nw,,bah,470,258,111,,,,,,,,,,,,
,,,esche,116,64,,139,73,,2,,,,,,1,,
68,no,,bah,224,172,93,,,,,,,,,,,,
,,,bah,214,185,130,224,189,120,,,,,,,,,
,,,esche,77,65,,,,,1,,,,,,,,
,,,bah,265,221,184,,,,,,,,,,,,
,so,,esche,133,91,43,154,105,52,1,,,,,,,,
,,,esche,128,106,55,,,,1,,,,,,,,
,,,rbu,223,215,165,260,239,170,,,,,,,,,
,sw,,esche,75,65,,95,73,,1,,,,,,,,
,,,bah,91,80,63,,,,,,,,,,,,
,,,bah,400,285,132,,,,,,,,,,,,
,,,bah,225,206,149,,,,,,,,,,,,
,,,bah,183,172,159,,,,,,,,,,,,
,,,bah,160,146,122,165,150,127,,,,,,,,,
,,,bah,195,172,155,223,185,153,,,,,,,,,
,,,bah,225,194,135,,,,,,,,,,,,
,,,rbu,173,155,137,,,,,,,,,,,,
,nw,,bah,310,276,191,350,302,207,,,,,,,,,
,,,bah,195,183,180,,,,,,,,,,,,
,,,bah,302,220,175,,,,,,,,,,,,
,,,bah,190,140,86,264,213,152,,,,,,,,,
,,,bah,365,329,305,,,,,,,,,,,,
,,,bah,260,248,137,330,316,185,,,,,,,,,
,,,bah,157,140,110,215,160,113,,,,,,,,,
,,,esche,110,90,68,,,,1,,,,,,,,
69,nw,,bah,240,209,157,,,,,,,,,,,,
,,,esche,1858,1485,910,,,,16,t5,5,,,,,grüne höhe 554,
,no,,esche,112,105,64,130,109,65,1,,,,,,,,
,,,esche,155,110,64,,,,1,,,,t1,,,,
,,,esche,104,70,123,67,,,1,,,,t1,,,,
,,,esche,114,95,60,137,94,61,2,,,,t1,1,,,
,,,esche,131,97,54,142,103,60,1,,,,,,,,
,,,bah,140,115,79,145,119,79,,,,,,,,,
,,,bah,218,195,114,,,,,,,,,,,,
,,,bah,582,500,302,,,,,,,,,,,,
,so,,esche,64,60,40,100,71,50,,,,,,,,,
,,,esche,91,67,55,100,70,51,1,,,,,,,,
,,,esche,135,136,70,190,136,115,,,,,,,,bogenlampe,
,,,esche,110,85,64,112,83,71,1,,,,,,,,
,,,esche,107,76,40,164,129,83,1,,,,,,,,
,,,esche,106,86,57,145,123,92,1,,,,,,,,
,,,bah,165,143,117,188,161,132,,,,,,,,,
,,,bah,331,275,204,,,,,,,,,,,,
,,,bah,297,269,200,,,,,,,,,,,,
,,,bah,300,259,175,,,,,,,,,,,,
,,,bah,203,188,156,212,193,164,,,,,,,,,
,,,bah,261,240,173,,,,,,,,,,,,
,,,esche,185,128,109,184,137,112,1,,,,,,,,
,,,esche,98,85,53,119,92,52,2,,,,,,,,
,sw,,esche,99,71,35,105,75,40,1,,,,,,,,
,,,esche,158,110,60,,,,1,,,,,,,,
,,,esche,74,61,44,100,81,56,1,,,,,,,,
,,,esche,102,66,46,137,101,50,1,,,,,,,,
,,,esche,134,99,65,151,102,68,1,,,,,,,,
78,so,,holunder,4300,3520,2200,,,,,,,,,,,habitatbaum ohne nummer bedeckt die hälfte des plots,
,,,bah,146,117,75,,,,,,,,,,,,
79,sw,,esche,78,51,39,90,73,59,1,,,,,,,"auf dem plot wurden bärlauch zwiebeln ausgegraben, vielleicht sind dabei kleinerer bäume umgekommen",
,,,esche,105,83,44,157,132,111,1,,,,,,,,
,,,esche,123,114,90,135,119,93,1,,,,,,,,
,so,,esche,74,55,37,109,89,62,1,,,,,,,,
,,,esche,110,82,66,139,107,75,1,,,,,,,,
,,,esche,42,31,29,73,62,58,1,,,,,,,,
,no,,esche,156,124,82,195,150,109,1,,,,,,,,
,,,esche,345,307,276,417,372,341,10,t3,3,,,,,grüne höhe 158,
,,,esche,1485,1333,1136,,,,20,t1,3,,,,4,grüne höhe 1432,
,nw,,esche,72,66,63,89,81,75,1,,,,,,,,
,,,esche,126,117,104,219,193,160,1,,,,,,,,
,,,esche,401,355,239,,,,17,,t8,,,,,tote höhe 610,
,,,esche,1650,1253,1165,,,,12,,1,t1,,,2,,
,,,esche,1675,1462,1204,,,,10,,2,,,,,,
80,,, ,,,,,,,,,,,,,,Bärlauch zwiebeln ausgegraben,
,so,,bah,166,143,107,197,155,188,,,,,,,,,
,,,esche,62,44,,97,75,,1,,,,,,,,
,sw,,bah,245,153,98,,,,,,,,,,,,
,,,bah,240,212,143,,,,,,,,,,,,
,,,bah,146,113,70,210,165,129,,,,,,,,,
,,,esche,189,127,80,,,,1,,,,,,,,
,,,esche,114,89,59,130,101,65,1,,,,,,,,
,nw,,esche,934,771,465,,,,4,,1,,,,1,ein Trieb der Esche wurde abgehackt,
,,,bah,333,174,85,,,,,,,,,,,,
,,,bah,144,115,88,,,,,,,,,,,,
,,,bah,166,130,115,,,,,,,,,,,,
,,,esche,129,96,56,140,103,63,1,,,,,,,,
,,,bah,164,127,96,,,,,,,,,,,,
,,,bah,143,127,115,158,140,125,,,,,,,,,
,,,bah,157,125,85,,,,,,,,,,,,
,,,bah,153,122,,,,,,,,,,,,,
,no,,bah,275,193,115,285,202,117,,,,,,,,,
,,,bah,97,84,,,,,,,,,,,,,
,,,bah,99,89,,130,119,,,,,,,,,,
,,,bah,133,105,68,,,,,,,,,,,,
,,,esche,86,68,45,116,99,67,1,,,,,,,,
,,,bah,202,168,130,245,210,167,,,,,,,,,
,,,esche,87,80,45,108,102,64,1,,,,,,,,
,,,esche,293,244,200,,,,7,,1,T3,,,2,,
81,,, ,,,,,,,,,,,,,,auf dem Plot wurden Bärlauchzwiebeln geerntet,
,so,,esche,80,48,36,104,70,60,1,,,,,,,,
,,,esche,123,73,46,145,83,50,1,,,,,,,,
,,,bah,160,120,70,167,121,73,,,,,,,,,
,no,,esche,106,80,55,160,123,80,1,,,,,,,,
,,,esche,112,83,56,125,94,70,1,,,,,,,,
,sw,,bah,180,144,123,190,153,125,,,,,,,,,
,,,bah,110,96,60,150,120,82,,,,,,,,,
,,,bah,108,85,52,140,116,83,,,,,,,,,
,,,bah,205,158,95,250,164,113,,,,,,,,,
,nw,,esche,102,85,50,132,110,74,1,,,,,,,,
,,,bah,215,171,120,,,,,,,,,,,,
,,,esche,101,66,45,105,73,48,1,,,,,,,,
,,,esche,85,65,,,,,1,,,,,,,,
,,,bah,133,94,80,,,,,,,,,,,,
,,,esche,95,68,,,,,1,,,,,,,,
,,,bah,96,70,50,109,76,56,,,,,,,,,
,,,esche,109,63,42,131,84,55,1,,,,,,,,
82,so,,bah,341,258,231,343,255,232,,,,,,,,,
,,,bah,193,120,112,,,,,,,,,,,,
,,,bah,291,262,236,315,283,255,,,,,,,,,
,,,bah,368,308,105,,,,,,,,,,,,
,,,bah,100,75,,118,86,,,,,,,,,,
,,,bah,198,116,70,,,,,,,,,,,,
,,,bah,127,89,62,145,96,66,,,,,,,,,
,,,bah,190,142,75,245,185,110,,,,,,,,,
,,,bah,355,304,170,,,,,,,,,,,,
,,,esche,178,120,70,185,113,70,2,,1,,,,,,
,,,bah,295,288,276,,,,,,,,,,,,
,,,bah,225,180,95,242,187,95,,,,,,,,,
,,,bah,302,231,107,325,263,132,,,,,,,,,
,,,bah,335,240,112,,,,,,,,,,,,
,no,,bah,161,148,88,,,,,,,,,,,,
,,,bah,159,150,88,165,155,82,,,,,,,,,
,,,bah,146,134,74,166,153,85,,,,,,,,,
,nw,,bah,265,248,157,300,279,176,,,,,,,,,
,,,bah,215,179,67,,,,,,,,,,,,
,sw,,esche,172,139,119,185,147,129,2,,,,,,,,
,,,esche,62,,,80,,,1,,,,,,,,
,,,esche,112,83,55,,,,1,,,,,,,,
,,,bah,570,304,148,,,,,,,,,,,,
,,,bah,688,509,385,,,,,,,,,,,,
,,,bah,180,137,130,200,169,147,,,,,,,,,
83,no,,bah,154,121,97,182,147,115,,,,,,,,,
,,,bah,212,210,137,244,241,140,,,,,,,,,
,,,bah,142,119,100,175,142,121,,,,,,,,,
,,,bah,506,312,225,,,,,,,,,,,,
,,,esche,667,361,42,,,,5,2,,,,,,"Höhen korrekt , Trieb wesentlich älter",
,so,,esche,194,180,123,206,181,122,,,,,,,,,
,,,bah,235,220,151,254,235,155,,,,,,,,,
,,,bah,195,184,159,249,231,210,,,,,,,,,
,,,esche,728,589,360,,,,2,,,,t1,,,,
,,,bah,244,191,125,,,,,,,,,,,,
,,,bah,688,435,247,,,,,,,,,,,,
,,,bah,1502,1134,462,,,,,,,,,,,,
,nw,,bah,475,442,418,,,,,,,,,,,,
,,,bah,248,221,190,255,233,192,,,,,,,,,
,,,bah,219,196,115,240,217,134,,,,,,,,,
,,,bah,140,124,73,,,,,,,,,,,,
,,,esche,95,42,,114,51,,1,,,,,,,,
,,,esche,189,149,100,227,174,120,1,,,,,,,,
,,,bah,215,186,214,235,200,132,,,,,,,,,
,,,bah,407,380,267,514,470,329,,,,,,,,,
,,,bah,689,435,229,,,,,,,,,,,,
,sw,,bah,425,281,183,,,,,,,,,,,,
,,,bah,326,267,183,339,272,193,,,,,,,,,
,,,bah,365,268,186,425,303,194,,,,,,,,,
,,,bah,202,181,127,225,205,149,,,,,,,,,
,,,bah,230,184,142,,,,,,,,,,,,
,,,bah,1165,740,321,,,,,,,,,,,,
,,,bah,585,461,329,,,,,,,,,,,,
,,,bah,757,682,315,,,,,,,,,,,,
,,,bah,614,418,250,,,,,,,,,,,,
,,,bah,785,596,287,,,,,,,,,,,,
86,sw,,bah,300,235,191,,,,,,,,,,,,
,,,bah,196,174,124,195,170,123,,,,,,,,,
,,,bah,144,126,107,,,,,,,,,,,,
,,,bah,142,118,84,,,,,,,,,,,,
,,,bah,273,219,140,,,,,,,,,,,,
,,,bah,452,385,195,,,,,,,,,,,,
,,,bah,222,187,103,b,,,,,,,,,,,
,,,bah,217,186,95,230,201,151,,,,,,,,,
,,,esche,129,91,42,131,90,46,1,,,,,,,,
,,,esche,99,85,47,111,93,62,,,,,,,,,
,,,bah,407,355,242,,,,,,,,,,,,
,,,bah,194,150,115,230,182,146,,,,,,,,,
,,,esche,116,87,57,159,124,87,1,,,,,,,,
,,,esche,119,87,55,132,100,60,1,,,,,,,,
,,,bah,203,171,116,,,,,,,,,,,,
,,,esche,71,73,42,115,96,78,1,,,,,,,Höhen korrekt,
,,,esche,70,55,41,90,78,63,1,,,,,,,,
,,,esche,145,100,75,152,131,100,1,,,,,,,,
,,,esche,102,76,39,116,94,51,1,,,,,,,,
,,,esche,45,29,14,70,53,39,1,,,,,,,,
,,,esche,1533,1028,635,,,,3,,1,,,,,,
,so,,esche,77,54,40,89,70,53,1,,,,,,,,
,,,bah,150,138,116,165,147,113,,,,,,,,,
,,,esche,109,100,82,117,100,89,1,,,,,,,,
,,,esche,102,87,60,113,99,65,1,,,,,,,,
,,,esche,367,271,88,399,300,271,3,,,,,,,,
,,,bah,152,145,111,149,140,113,,,,,,,,,
,,,bah,179,157,126,198,170,142,,,,,,,,,
,,,bah,400,351,262,,,,,,,,,,,,
,,,bah,232,207,145,,,,,,,,,,,,
,,,bah,145,136,122,160,135,112,,,,,,,,,
,,,bah,178,160,142,182,170,137,,,,,,,,,
,nw,,bah,204,185,134,,,,,,,,,,,,
,,,bah,191,166,82,,,,,,,,,,,,
,,,bah,196,142,99,,,,,,,,,,,,
,,,bah,146,108,75,275,227,174,,,,,,,,,
,,,bah,180,179,122,215,180,121,,,,,,,,,
,,,bah,231,212,153,,,,,,,,,,,,
,,,esche,912,611,422,,,,11,1,1,,,,,,
,no,,esche,111,88,59,113,92,60,1,,,,,,,,
,,,bah,174,160,131,,,,,,,,,,,,
,,,bah,132,124,111,,,,,,,,,,,,
,,,esche,342,305,214,415,376,254,6,3,1,,,,,,
,,,esche,1762,1307,899,,,,22,t17,2,2,,,1,grüne höhe 479,
84,,, ,,,,,,,,,,,,,,"keine Bäume, plot liegt im Stammfuß umgestpürzten baumes",
87,no,,bah,271,215,166,,,,,,,,,,,,
,,,bah,244,233,135,,,,,,,,,,,,
,,,bah,266,240,164,,,,,,,,,,,,
,,,bah,182,154,113,,,,,,,,,,,,
,,,bah,176,163,140,226,190,163,,,,,,,,,
,,,esche,109,98,,117,107,,1,,,,,,,,
,,,esche,132,104,68,137,105,77,1,,,,,,,,
,,,esche,803,659,535,,,,12,1,4,,,,,,
,so,,bah,485,449,239,,,,,,,,,,,,
,,,bah,110,89,70,181,152,120,,,,,,,,,
,,,bah,357,242,164,,,,,,,,,,,,
,,,bah,169,119,92,180,124,94,,,,,,,,,
,,,bah,400,351,147,,,,,,,,,,,,
,,,esche,124,90,52,,,,1,,,,,,,,
,,,bah,273,212,123,285,222,125,,,,,,,,,
,,,esche,204,143,96,,,,1,,,,,,,,
,,,bah,354,245,150,,,,,,,,,,,,
,,,bah,288,245,163,,,,,,,,,,,,
,,,esche,91,75,49,,,,2,,,,,,,,
,,,bah,195,165,138,197,170,134,,,,,,,,,
,,,esche,148,129,94,,,,2,,,t2,,,,,
,,,bah,408,213,145,410,206,135,,,,,,,,,
,nw,,bah,185,149,125,,,,,,,,,,,,
,,,bah,205,176,121,214,181,122,,,,,,,,,
,,,bah,174,128,80,,,,,,,,,,,,
,,,esche,236,165,112,267,193,115,2,,,,,,1,einmal aceria fraxinivora,
,,,bah,210,193,135,286,249,158,,,,,,,,,
,,,esche,139,116,62,194,171,88,4,,,,,,2,,
,,,bah,182,156,115,200,171,126,,,,,,,,,
,,,bah,189,166,128,,,,,,,,,,,,
,,,esche,268,181,95,,,,7,,,,,,1,,
,sw,,esche,90,87,69,129,110,79,2,,,,,,1,,
,,,bah,292,231,145,316,260,171,,,,,,,,,
,,,esche,149,104,45,189,129,60,1,,,,,,,,
,,,esche,235,166,114,282,193,115,2,,,,,,,,
,,,bah,710,493,292,,,,,,,,,,,,
,,,quercus,316,298,254,,,,,,,,,,,,
,,,esche,195,146,98,235,176,110,1,,,,,,,,
,,,bah,295,246,198,236,259,220,,,,,,,,,
,,,bah,329,225,154,,,,,,,,,,,,
88,,, ,,,,,,,,,,,,,,Bärlauch wurde geerntet,
,no,,esche,143,111,76,186,121,85,1,,,,,,,,
,,,esche,150,83,,,,,1,,,,,,,,
,,,esche,164,89,35,,,,1,,,,,,,,
,,,esche,116,75,,135,82,,1,,,,,,,,
,,,esche,90,86,,,,,2,,,,,1,,,
,,,bah,182,136,89,205,145,102,,,,,,,,,
,,,esche,170,105,47,204,113,60,1,,,,,,,,
,,,esche,92,63,,,,,1,,,,,,,,
,,,bah,318,245,112,,,,,,,,,,,,
,,,bah,160,132,91,,,,,,,,,,,,
,,,bah,250,165,136,301,187,136,,,,,,,,,
,,,bah,258,153,98,,,,,,,,,,,,
,,,bah,146,135,125,,,,,,,,,,,,
,so,,bah,256,177,115,,,,,,,,,,,,
,,,bah,104,77,58,115,89,67,,,,,,,,,
,,,esche,152,88,55,190,97,59,1,,,,,,,,
,,,bah,177,139,73,198,139,73,,,,,,,,,
,,,bah,174,88,,193,104,,,,,,,,,,
,,,bah,213,143,95,242,143,83,,,,,,,,,
,,,bah,145,116,81,153,125,83,,,,,,,,,
,,,bah,310,212,130,349,235,132,,,,,,,,,
,,,bah,283,186,126,,,,,,,,,,,,
,,,esche,82,59,,,,,1,,,,T1,,,,
,,,esche,135,80,,150,80,,1,,,,,,,,
,,,bah,259,189,108,321,230,127,,,,,,,,,
,,,esche,169,108,63,205,132,70,1,,,,,,T1,grüne Höhe 169,
,sw,,esche,112,75,50,135,88,58,1,,,,,,,,
,,,esche,215,109,70,,,,1,,,,,,,,
,,,bah,166,140,82,180,145,92,,,,,,,,,
,,,bah,286,202,100,,,,,,,,,,,,
,,,bah,223,175,120,,,,,,,,,,,,
,,,esche,108,84,42,175,106,63,1,,,,,,,,
,,,bah,200,130,73,220,146,74,,,,,,,,,
,nw,,bah,300,200,90,,,,,,,,,,,,
,,,esche,122,112,102,233,160,140,2,,,,,,1,,
,,,bah,228,178,123,255,192,120,,,,,,,,,
,,,esche,92,79,65,110,98,82,2,,,,T1,1,,,
,,,bah,234,178,122,261,198,123,,,,,,,,,
,,,esche,70,45,,122,75,,1,,,,,,,,
89,sw,,bah,191,153,87,,,,,,,,,,,Bärlauch ernte im Plot,
,,,esche,101,60,,107,67,,1,,,,,,,,
,,,esche,448,291,237,635,478,390,7,,,,,,2,,
,,,bah,156,103,1,,,,,,,,,,,,
,,,bah,92,74,,,,,,,,,,,,,
,nw,,bah,103,83,,115,83,,,,,,,,,,
,,,bah,178,153,140,,,,,,,,,,,,
,,,esche,506,270,55,,,,4,2,,,,,1,,
,no,,esche,650,510,362,702,552,382,6,1,1,,T1,,1,,
,,,esche,743,572,409,,,,10,,2,,,,2,,
,,,bah,134,120,110,150,125,110,,,,,,,,,
,so,,bah,85,63,53,,,,,,,,,,,,
,,,esche,61,43,25,103,71,49,1,,,,,,,,
