edv_id_00;edv_id;bnr;flae_nam;flae_id;region;;baum_id;jahr_ek;zf;alt_ek_vor;alt_ek;d_ek_vor;d_ek;dg_bestand;bhd_dg;g_ges;n_ges;misch_proz_g;misch_proz_n;alt_ets13;ets_stufe13;ets_gruppe13;alt_ets14;ets_stufe14;ets_gruppe14;tot_14;d_14;incr_vor;incr14;alt_ets15;ets_stufe15;ets_gruppe15;tot_15;d_15;incr15;alt_ets16;ets_stufe16;ets_gruppe16;tot_16;d_16;incr16;ets_stufe17;tot_17;d_17;incr17;Bem 17;ets_stufe_18;tot_18;d_18;dk_18;incr18;Bem 18;Nek_N;U-Nek-%;Hmax-Nek;ets_stufe_19;tot_19;d_19;dk_19;incr19;Bem 19;Nek_N;U-Nek-%;Hmax-Nek;ets_stufe_20;tot_20;d_20;dk_20;incr20;Nek_N;U-Nek-%;Hmax-Nek;Bemerk20;Bemerk_Unstimmigkeiten;Durchmesser problematisch bzw. raus lassen;ETS  problematisch;ets_stufe_21;tot_21;d_21;Nek_N;U-Nek-%;Hmax-Nek;Sicht;WZE in %;Bemerk21;Differenz D 2020 2021;ets_stufe_22;tot_22;d_22;Nek_N;U-Nek-%;Hmax-Nek;Sicht;WZE in %;Bemerk22
K15302KF;K15302;129;Schotten 20A;41;4;;744;2010.4;0;;21;;99;79.2;1.25;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;103;;1.1;25.6;4;1;0;104;1;26.6;5;1;0;105;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;130;Schotten 20A;41;4;;745;2010.4;0;;21;;85;79.2;1.07;13.8;2167;95.2;95.4;23.6;3;1;24.6;3;1;0;90;;1.4;25.6;4;1;0;90;0;26.6;5;1;0;90;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;131;Schotten 20A;41;4;;746;2010.4;0;;21;;85;79.2;1.07;13.8;2167;95.2;95.4;23.6;4;1;24.6;3;1;0;94;;2.5;25.6;4;1;0;95;1;26.6;5;1;0;96;1;5;;96;0;;5;;97;;1;;2;60;100;5;2;95;;-2;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;132;Schotten 20A;41;4;;747;2010.4;0;;21;;55;79.2;0.69;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;57;;0.6;25.6;17;;;60;3;26.6;5;1;0;61;1;5;;60;-1;;5;2;;;;;2;60;130;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;133;Schotten 20A;41;4;;748;2010.4;0;;21;;85;79.2;1.07;13.8;2167;95.2;95.4;23.6;3;1;24.6;3;1;0;98;;3.6;25.6;3;1;0;99;1;26.6;3;1;0;100;1;3;;101;1;;4;;103;;2;;2;50;40;3;;105;;2;;2;50;55;3;;105;;0;2;50;55;;;F;F;3;;107;1;10;10;2;35;;2;4;;107;1;10;10;1;70;zwiesel ist faul
K15302KF;K15302;134;Schotten 20A;41;4;;749;2010.4;0;;21;;65;79.2;0.82;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;67;;0.6;25.6;5;1;0;67;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;136;Schotten 20A;41;4;;750;2010.4;0;;21;;55;79.2;0.69;13.8;2167;95.2;95.4;23.6;4;1;24.6;5;1;0;57;;0.6;25.6;5;1;0;57;0;26.6;5;1;0;57;0;5;;57;0;;5;;58;;1;;2;50;130;5;2;55;;-3;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;137;Schotten 20A;41;4;;751;2010.4;0;;21;;63;79.2;0.8;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;67;;1.1;25.6;5;1;0;68;1;26.6;5;1;0;68;0;5;;68;0;;5;2;;;;;1;100;250;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;138;Schotten 20A;41;4;;752;2010.4;0;;21;;51;79.2;0.64;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;2;51;;0;25.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;141;Schotten 20A;41;4;;753;2010.4;0;;21;;93;79.2;1.17;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;99;;1.7;25.6;5;1;0;100;1;26.6;5;1;0;100;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;142;Schotten 20A;41;4;;754;2010.4;0;;21;;117;79.2;1.48;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;125;;2.2;25.6;4;1;0;125;0;26.6;4;1;0;125;0;5;;125;0;;5;2;121;;-4;;2;70;80;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;143;Schotten 20A;41;4;;755;2010.4;0;;21;;74;79.2;0.93;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;77;;0.8;25.6;5;1;0;79;2;26.6;5;1;2;79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;144;Schotten 20A;41;4;;756;2010.4;0;;21;;54;79.2;0.68;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;57;;0.8;25.6;4;1;0;58;1;26.6;5;1;0;60;2;5;;60;0;;5;2;;;;;2;100;130;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;145;Schotten 20A;41;4;;757;2010.4;0;;21;;80;79.2;1.01;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;88;;2.2;25.6;3;1;0;89;1;26.6;2;0;0;90;1;3;;92;2;;4;;91;;-1;;1;40;20;4;;92;;1;;1;40;25;5;2;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;146;Schotten 20A;41;4;;758;2010.4;0;;21;;79;79.2;1;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;82;;0.8;25.6;4;1;0;83;1;26.6;3;1;0;83;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;147;Schotten 20A;41;4;;759;2010.4;0;;21;;63;79.2;0.8;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;67;;1.1;25.6;4;1;0;68;1;26.6;5;1;0;68;0;5;;67;-1;;5;2;;;;;0;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;148;Schotten 20A;41;4;;760;2010.4;0;;21;;73;79.2;0.92;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;84;;3.1;25.6;2;0;0;85;1;26.6;2;0;0;88;3;3;;91;3;;4;;92;;1;;1;30;60;3;;93;;1;;1;30;60;4;;95;;2;1;40;60;;;F;F;3;;95;;;;1;45;;0;4;;94;1;20;40;1;80;
K15302KF;K15302;149;Schotten 20A;41;4;;761;2010.4;0;;21;;58;79.2;0.73;13.8;2167;95.2;95.4;23.6;3;1;24.6;4;1;0;61;;0.8;25.6;4;1;0;61;0;26.6;5;1;0;62;1;5;;62;0;;5;;62;;0;;0;;;5;;65;;3;;;;;5;2;65;;0;1;60;130;;;F;F;;;;;;;;;;-65;;;;;;;;;
K15302KF;K15302;150;Schotten 20A;41;4;;762;2010.4;0;;21;;83;79.2;1.05;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;100;;4.7;25.6;2;0;0;105;5;26.6;2;0;0;107;2;2;;112;5;;2;;114;;2;;0;;;2;;117;;3;;;;;2;;118;;1;1;20;30;;;F;F;2;;120;;;;1;20;;2;3;;119;;;;0;60;
K15302KF;K15302;151;Schotten 20A;41;4;;763;2010.4;0;;21;;64;79.2;0.81;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;66;;0.6;25.6;5;1;0;66;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;152;Schotten 20A;41;4;;764;2010.4;0;;21;;78;79.2;0.98;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;86;;2.2;25.6;3;1;0;88;2;26.6;3;1;0;89;1;5;2;89;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;3;;93;;;;1;45;Der Baum existierte tatsächlich noch;93;3;;94;;;;0;50;
K15302KF;K15302;153;Schotten 20A;41;4;;765;2010.4;0;;21;;58;79.2;0.73;13.8;2167;95.2;95.4;23.6;2;0;24.6;4;1;0;62;;1.1;25.6;4;1;0;62;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;154;Schotten 20A;41;4;;766;2010.4;0;;21;;73;79.2;0.92;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;85;;3.3;25.6;2;0;0;85;0;26.6;4;1;0;87;2;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;157;Schotten 20A;41;4;;767;2010.4;0;;21;;58;79.2;0.73;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;62;;1.1;25.6;5;1;0;62;0;26.6;5;1;2;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;158;Schotten 20A;41;4;;768;2010.4;0;;21;;62;79.2;0.78;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;65;;0.8;25.6;5;1;0;65;0;26.6;5;1;0;65;0;5;;65;0;;5;;66;;1;;0;;;5;2;63;;-3;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;159;Schotten 20A;41;4;;769;2010.4;0;;21;;91;79.2;1.15;13.8;2167;95.2;95.4;23.6;2;0;24.6;4;1;0;95;;1.1;25.6;5;1;0;95;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;160;Schotten 20A;41;4;;770;2010.4;0;;21;;80;79.2;1.01;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;90;;2.8;25.6;3;1;0;91;1;26.6;5;1;0;95;4;4;;95;0;;4;;95;;0;rueckeachaden;0;;;4;;96;;1;;;;;4;;98;;2;1;25;80;;;F;F;2;;98;;;;1;10;;0;3;;97;1;10;20;0;50;
K15302KF;K15302;161;Schotten 20A;41;4;;771;2010.4;0;;21;;72;79.2;0.91;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;90;;5;25.6;3;1;0;94;4;26.6;3;1;0;95;1;4;;96;1;;4;;97;;1;rueckeachaden;1;30;50;3;;97;;0;;1;30;90;4;;98;;1;1;30;90;;;F;F;2;;99;1;50;50;1;15;offene Fäule am Stammfuß, Kronendruck jetzt wesentlich besser;1;5;;98;;;;1;100;
K15302KF;K15302;169;Schotten 20A;41;4;;772;2010.4;0;;21;;112;79.2;1.41;13.8;2167;95.2;95.4;23.6;2;0;24.6;2;0;0;127;;4.2;25.6;3;1;0;129;2;26.6;3;1;0;130;1;3;;130;0;;4;;132;;2;;1;40;75;3;;133;;1;;;;;4;;137;;4;;;;;;F;F;4;;135;1;30;70;0;90;;-2;5;2;;;;;;;umgestürzt
K15302KF;K15302;170;Schotten 20A;41;4;;773;2010.4;0;;21;;88;79.2;1.11;13.8;2167;95.2;95.4;23.6;3;1;24.6;3;1;0;97;;2.5;25.6;4;1;0;98;1;26.6;4;1;0;98;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;171;Schotten 20A;41;4;;774;2010.4;0;;21;;52;79.2;0.66;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;55;;0.8;25.6;5;1;0;55;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;172;Schotten 20A;41;4;;775;2010.4;0;;21;;65;79.2;0.82;13.8;2167;95.2;95.4;23.6;2;0;24.6;4;1;0;70;;1.4;25.6;4;1;0;71;1;26.6;4;1;0;72;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;173;Schotten 20A;41;4;;776;2010.4;0;;21;;84;79.2;1.06;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;90;;1.7;25.6;4;1;0;90;0;26.6;4;1;0;90;0;4;;92;2;;5;2;87;;-5;;0;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;174;Schotten 20A;41;4;;777;2010.4;0;;21;;76;79.2;0.96;13.8;2167;95.2;95.4;23.6;3;1;24.6;4;1;0;80;;1.1;25.6;5;1;0;80;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;175;Schotten 20A;41;4;;778;2010.4;0;;21;;120;79.2;1.52;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;130;;2.8;25.6;4;1;0;130;0;26.6;3;1;0;130;0;4;;133;3;;5;;133;;0;;2;100;140;5;2;131;;-2;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;176;Schotten 20A;41;4;;779;2010.4;0;;21;;58;79.2;0.73;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;61;;0.8;25.6;5;1;0;61;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;177;Schotten 20A;41;4;;780;2010.4;0;;21;;56;79.2;0.71;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;56;;0;25.6;5;1;0;58;2;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;178;Schotten 20A;41;4;;781;2010.4;0;;21;;69;79.2;0.87;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;69;;0;25.6;4;1;0;75;6;26.6;5;1;2;77;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;181;Schotten 20A;41;4;;782;2010.4;0;;21;;52;79.2;0.66;13.8;2167;95.2;95.4;23.6;5;1;24.6;4;1;0;64;;3.3;25.6;5;1;0;64;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;182;Schotten 20A;41;4;;783;2010.4;0;;21;;61;79.2;0.77;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;65;;1.1;25.6;4;1;0;65;0;26.6;5;1;0;65;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;183;Schotten 20A;41;4;;784;2010.4;0;;21;;62;79.2;0.78;13.8;2167;95.2;95.4;23.6;3;1;24.6;4;1;0;66;;1.1;25.6;5;1;0;66;0;26.6;5;1;0;66;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;184;Schotten 20A;41;4;;785;2010.4;0;;21;;62;79.2;0.78;13.8;2167;95.2;95.4;23.6;5;1;24.6;4;1;0;64;;0.6;25.6;4;1;0;66;2;26.6;5;1;0;66;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;185;Schotten 20A;41;4;;786;2010.4;0;;21;;50;79.2;0.63;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;2;50;;0;25.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;186;Schotten 20A;41;4;;787;2010.4;0;;21;;69;79.2;0.87;13.8;2167;95.2;95.4;23.6;3;1;24.6;3;1;0;75;;1.7;25.6;5;1;0;75;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;187;Schotten 20A;41;4;;788;2010.4;0;;21;;50;79.2;0.63;13.8;2167;95.2;95.4;23.6;4;1;24.6;5;1;2;51;;0.3;25.6;;;;;;26.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;188;Schotten 20A;41;4;;789;2010.4;0;;21;;54;79.2;0.68;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;57;;0.8;25.6;5;1;2;60;3;26.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;189;Schotten 20A;41;4;;790;2010.4;0;;21;;54;79.2;0.68;13.8;2167;95.2;95.4;23.6;5;1;24.6;4;1;0;57;;0.8;25.6;4;1;0;57;0;26.6;5;1;0;57;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;190;Schotten 20A;41;4;;791;2010.4;0;;21;;64;79.2;0.81;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;66;;0.6;25.6;5;1;0;69;3;26.6;5;1;0;69;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;191;Schotten 20A;41;4;;792;2010.4;0;;21;;59;79.2;0.74;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;2;60;;0.3;25.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;193;Schotten 20A;41;4;;793;2010.4;0;;21;;52;79.2;0.66;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;60;;2.2;25.6;5;1;0;60;0;26.6;3;1;0;65;5;4;;65;0;;4;;66;;1;;1;40;100;3;;67;;1;;1;40;60;5;2;68;;1;1;30;130;;;F;F;;;;;;;;;;-68;;;;;;;;;
K15302KF;K15302;194;Schotten 20A;41;4;;794;2010.4;0;;21;;56;79.2;0.71;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;2;56;;;25.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;195;Schotten 20A;41;4;;795;2010.4;0;;21;;82;79.2;1.04;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;85;;0.8;25.6;4;1;0;85;0;26.6;5;1;2;85;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;196;Schotten 20A;41;4;;796;2010.4;0;;21;;72;79.2;0.91;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;77;;1.4;25.6;4;1;0;78;1;26.6;4;1;0;79;1;5;;79;0;;5;2;77;;-2;;1;40;40;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;197;Schotten 20A;41;4;;797;2010.4;0;;21;;67;79.2;0.85;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;75;;2.2;25.6;3;1;0;76;1;26.6;3;1;0;77;1;3;;79;2;;4;;80;;1;;1;40;80;3;;81;;1;;1;40;60;5;2;81;;0;1;50;60;;;F;F;;;;;;;;;;-81;;;;;;;;;
K15302KF;K15302;198;Schotten 20A;41;4;;798;2010.4;0;;21;;71;79.2;0.9;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;78;;1.9;25.6;3;1;0;79;1;26.6;3;1;0;81;2;4;;82;1;;4;;82;;0;;1;40;50;5;2;82;;0;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;199;Schotten 20A;41;4;;799;2010.4;0;;21;;61;79.2;0.77;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;63;;0.6;25.6;5;1;0;65;2;26.6;5;1;0;65;0;4;;65;0;;5;2;;;;;2;90;100;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;200;Schotten 20A;41;4;;800;2010.4;0;;21;;97;79.2;1.22;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;101;;1.1;25.6;4;1;0;102;1;26.6;5;1;0;102;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;201;Schotten 20A;41;4;;801;2010.4;0;;21;;90;79.2;1.14;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;93;;0.8;25.6;4;1;0;93;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;202;Schotten 20A;41;4;;802;2010.4;0;;21;;63;79.2;0.8;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;63;;0;25.6;5;1;0;63;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;203;Schotten 20A;41;4;;803;2010.4;0;;21;;82;79.2;1.04;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;92;;2.8;25.6;3;1;0;93;1;26.6;5;1;0;94;1;5;;95;1;;4;;95;;0;;1;25;90;5;;94;;-1;;1;25;90;5;2;92;;-2;;;;;;F;F;;;;;;;;;;-92;;;;;;;;;
K15302KF;K15302;204;Schotten 20A;41;4;;804;2010.4;0;;21;;81;79.2;1.02;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;89;;2.2;25.6;4;1;0;90;1;26.6;4;1;0;91;1;4;;92;1;;4;;92;;0;;2;60;70;4;;92;;0;;2;60;40;5;2;93;;1;2;60;100;;;F;F;;;;;;;;;;-93;;;;;;;;;
K15302KF;K15302;205;Schotten 20A;41;4;;805;2010.4;0;;21;;83;79.2;1.05;13.8;2167;95.2;95.4;23.6;2;0;24.6;4;1;0;88;;1.4;25.6;3;1;0;90;2;26.6;4;1;0;92;2;4;;95;3;;4;;96;;1;;1;30;75;5;;93;;-3;;1;30;75;5;2;90;;-3;1;100;300;;;F;F;;;;;;;;;;-90;;;;;;;;;
K15302KF;K15302;206;Schotten 20A;41;4;;806;2010.4;0;;21;;84;79.2;1.06;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;85;;0.3;25.6;5;1;0;85;0;26.6;5;1;0;86;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;208;Schotten 20A;41;4;;807;2010.4;0;;21;;127;79.2;1.6;13.8;2167;95.2;95.4;23.6;4;1;24.6;3;1;0;138;;3.1;25.6;4;1;0;138;0;26.6;4;1;0;139;1;4;;141;2;;4;;142;;1;;1;30;80;4;;143;;1;schlagschaden;;;;4;;144;;1;;;;;;F;F;4;;144;;;;1;75;;0;4;;146;;;;1;50;
K15302KF;K15302;211;Schotten 20A;41;4;;808;2010.4;0;;21;;64;79.2;0.81;13.8;2167;95.2;95.4;23.6;2;0;24.6;3;1;0;73;;2.5;25.6;4;1;0;75;2;26.6;5;1;0;75;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;212;Schotten 20A;41;4;;809;2010.4;0;;21;;102;79.2;1.29;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;106;;1.1;25.6;4;1;0;108;2;26.6;5;1;0;108;0;5;;108;0;;5;;108;;0;;1;30;75;5;2;108;;0;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;213;Schotten 20A;41;4;;810;2010.4;0;;21;;83;79.2;1.05;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;85;;0.6;25.6;4;1;0;88;3;26.6;5;1;0;88;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;214;Schotten 20A;41;4;;811;2010.4;0;;21;;82;79.2;1.04;13.8;2167;95.2;95.4;23.6;3;1;24.6;4;1;0;86;;1.1;25.6;5;1;0;86;0;26.6;5;1;0;86;0;5;;87;1;;5;;87;;0;;1;25;75;5;0;86;;-1;;;;;5;2;86;;0;1;40;120;;;F;F;;;;;;;;;;-86;;;;;;;;;
K15302KF;K15302;216;Schotten 20A;41;4;;812;2010.4;0;;21;;65;79.2;0.82;13.8;2167;95.2;95.4;23.6;4;1;24.6;4;1;0;68;;0.8;25.6;4;1;0;69;1;26.6;5;1;0;69;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;217;Schotten 20A;41;4;;813;2010.4;0;;21;;53;79.2;0.67;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;54;;0.3;25.6;5;1;0;54;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;218;Schotten 20A;41;4;;814;2010.4;0;;21;;69;79.2;0.87;13.8;2167;95.2;95.4;23.6;2;0;24.6;2;0;0;79;;2.8;25.6;2;0;0;82;3;26.6;2;0;0;83;1;2;;87;4;;4;;89;;2;;1;30;110;5;2;86;;-3;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
K15302KF;K15302;219;Schotten 20A;41;4;;815;2010.4;0;;21;;62;79.2;0.78;13.8;2167;95.2;95.4;23.6;2;0;24.6;4;1;0;69;;1.9;25.6;4;1;0;70;1;26.6;5;1;0;71;1;5;;71;0;;5;;71;;0;;0;;;5;;72;;1;;;;;4;;82;;10;1;40;50;;;F;F;4;;73;;;;1;50;;-9;4;;74;;;;1;60;angeschoben
K15302KF;K15302;220;Schotten 20A;41;4;;816;2010.4;0;;21;;64;79.2;0.81;13.8;2167;95.2;95.4;23.6;5;1;24.6;5;1;0;70;;1.7;25.6;5;1;0;70;0;26.6;5;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
