"";"BaumID";"2013c66xy";"2014c66xy";"2015c66xy";"2016c66xy";"2017c66xy";"2018c66xy";"2019c66xy";"2020c66xy";"2021c66xy";"2013c66";"2014c66";"2015c66";"2016c66";"2017c66";"2018c66";"2019c66";"2020c66";"2021c66"
"675";"K15302KF49311";1,34815787671339;1,34815787671339;0;0;0;0;0;0;0;1,19272745318053;1,19272745318053;0;0;0;0;0;0;0
"676";"K15302KF50311";1,20770131792603;1,20770131792603;0;0;0;0;0;0;0;1,17886215064058;1,17886215064058;0;0;0;0;0;0;0
"677";"K15302KF52311";0,64575506701938;0,64575506701938;0,600555688071261;0,600555688071261;0,600555688071261;0,600555688071261;0,600555688071261;0,600555688071261;0,600555688071261;1,22025077033632;1,22025077033632;0,933999830672993;0,933999830672993;0,933999830672993;0,933999830672993;0,933999830672993;0,933999830672993;0,933999830672993
"678";"K15302KF53311";0,703746972390904;0,703746972390904;0,605524179849422;0,605524179849422;0,605524179849422;0,605524179849422;0,605524179849422;0,605524179849422;0,605524179849422;1,19065806356984;1,19065806356984;0,925960918957281;0,925960918957281;0,925960918957281;0,925960918957281;0,925960918957281;0,925960918957281;0,925960918957281
"679";"K15302KF54311";0,724506193411799;0,724506193411799;0,69555935749725;0,69555935749725;0,69555935749725;0,69555935749725;0,69555935749725;0,69555935749725;0,69555935749725;1,19065806356984;1,19065806356984;0,913763616682279;0,913763616682279;0,913763616682279;0,913763616682279;0,913763616682279;0,913763616682279;0,913763616682279
"680";"K15302KF55311";1,13635488966805;1,13635488966805;0,279910152801144;0,279910152801144;0,279910152801144;0,279910152801144;0,279910152801144;0,279910152801144;0,279910152801144;1,22142154855517;1,22142154855517;1,021720778077;1,021720778077;1,021720778077;1,021720778077;1,021720778077;1,021720778077;1,021720778077
"681";"K15302KF56311";1,14965419973287;1,14965419973287;0,55437041726021;0,55437041726021;0,55437041726021;0,55437041726021;0,55437041726021;0,55437041726021;0,55437041726021;1,22025077033632;1,22025077033632;0,928002384256164;0,928002384256164;0,928002384256164;0,928002384256164;0,928002384256164;0,928002384256164;0,928002384256164
"682";"K15302KF57311";1,13867998326075;1,13867998326075;0,59033622457222;0,59033622457222;0,59033622457222;0,59033622457222;0,59033622457222;0,59033622457222;0,59033622457222;1,19065806356984;1,19065806356984;0,923822955237135;0,923822955237135;0,923822955237135;0,923822955237135;0,923822955237135;0,923822955237135;0,923822955237135
"683";"K15302KF58311";1,10419984680869;1,10419984680869;0,890627139474911;0,890627139474911;0,890627139474911;0,890627139474911;0,890627139474911;0,890627139474911;0,890627139474911;1,22102939131886;1,22102939131886;0,94738141562023;0,94738141562023;0,94738141562023;0,94738141562023;0,94738141562023;0,94738141562023;0,94738141562023
"684";"K15302KF59311";0,994457100970484;0,994457100970484;0;0;0;0;0;0;0;1,22269187116881;1,22269187116881;0;0;0;0;0;0;0
"685";"K15302KF60311";0,941480799841025;0,941480799841025;0,690239191781852;0,690239191781852;0,690239191781852;0,690239191781852;0,690239191781852;0,690239191781852;0,690239191781852;1,19594917837647;1,19594917837647;0,942905225542538;0,942905225542538;0,942905225542538;0,942905225542538;0,942905225542538;0,942905225542538;0,942905225542538
"686";"K15302KF61311";0,835889796858376;0,835889796858376;0,361688258421296;0,361688258421296;0,361688258421296;0,361688258421296;0,361688258421296;0,361688258421296;0,361688258421296;1,1949483848697;1,1949483848697;0,936148031995143;0,936148031995143;0,936148031995143;0,936148031995143;0,936148031995143;0,936148031995143;0,936148031995143
"687";"K15302KF62311";0,875054202042795;0,875054202042795;0;0;0;0;0;0;0;1,22317408195022;1,22317408195022;0;0;0;0;0;0;0
"688";"K15302KF63311";0,878788373125097;0,878788373125097;0,985830723240536;0,985830723240536;0,985830723240536;0,985830723240536;0,985830723240536;0,985830723240536;0,985830723240536;1,22463208623103;1,22463208623103;1,03185587196424;1,03185587196424;1,03185587196424;1,03185587196424;1,03185587196424;1,03185587196424;1,03185587196424
"689";"K15302KF64311";0,505313768610567;0,505313768610567;0,463113529126232;0,463113529126232;0,463113529126232;0,463113529126232;0,463113529126232;0,463113529126232;0,463113529126232;1,15622179659037;1,15622179659037;0,860673288094774;0,860673288094774;0,860673288094774;0,860673288094774;0,860673288094774;0,860673288094774;0,860673288094774
"690";"K15302KF65311";1,03918850832655;1,03918850832655;1,30037161968921;1,30037161968921;1,30037161968921;1,30037161968921;1,30037161968921;1,30037161968921;1,30037161968921;1,22463208623103;1,22463208623103;1,02595893601809;1,02595893601809;1,02595893601809;1,02595893601809;1,02595893601809;1,02595893601809;1,02595893601809
"691";"K15302KF68311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;0;0;0;0;0;0;0
"692";"K15302KF69311";0,814669825126646;0,814669825126646;0,81041476213147;0,81041476213147;0,81041476213147;0,81041476213147;0,81041476213147;0,81041476213147;0,81041476213147;1,22063913206796;1,22063913206796;0,932356878090222;0,932356878090222;0,932356878090222;0,932356878090222;0,932356878090222;0,932356878090222;0,932356878090222
