"ID_plant","ID_plot","Flaeche","Plotnummer","Rand","Zaun","Rueckegasse","keine.baeume","Flaeche.bedeckt","Referenz","Quadrant","Esche.markiert","Baumart_kurz","Baumart_lang","Hoehe","Hoehe.Vorjahr","Hoehe.Vorvorjahr","Anzahl.Triebe","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","ETS","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","von.Nekrose.bedroht","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal","eigentlich.aelter","Johannistrieb","nicht.gerade","mehr.ressourcen","Pseudomonas.syringae","gruene.Hoehe","tot","Foto","KONTROLLIEREN","Bemerkungen"
65,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"HBu","Carpinus betulus",88,84,74,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
66,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"BAh","Acer pseudoplatanus",87,84,75,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
67,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"HBu","Carpinus betulus",147,138,122,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
68,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"BAh","Acer pseudoplatanus",121,112,103,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
69,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"RBu","Fagus sylvatica",1070,926,777,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
70,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"BAh","Acer pseudoplatanus",253,232,188,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
71,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"SAh","Acer platanoides",317,250,135,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
72,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest","suedwest","GEs","Fraxinus excelsior",60,NA,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
73,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",65,52,37,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
74,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",133,108,93,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
75,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"SAh","Acer platanoides",221,185,145,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
76,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest","nordwest","GEs","Fraxinus excelsior",55,45,45,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,"KRÜPPELIG"
77,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"HBu","Carpinus betulus",49,41,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
78,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"HBu","Carpinus betulus",49,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
79,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"HBu","Carpinus betulus",193,187,184,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
80,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",108,90,60,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
81,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",339,254,199,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
82,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",73,63,53,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
83,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",86,77,65,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
84,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",185,159,133,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
85,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"RBu","Fagus sylvatica",404,362,249,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
86,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",130,108,95,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
87,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"GEs","Fraxinus excelsior",167,157,123,3,NA,NA,NA,FALSE,NA,NA,1,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
88,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",92,80,61,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
89,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",83,61,44,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
90,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",68,62,55,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
91,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",189,165,129,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
92,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",105,84,79,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
93,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"GEs","Fraxinus excelsior",215,172,114,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
94,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",109,104,96,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
95,"74Sch","Schotten",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",125,119,112,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
96,"75Sch","Schotten",75,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,"keine Verjüngung, Baum 1183 im Plot"
97,"76Sch","Schotten",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost","nordost","GEs","Fraxinus excelsior",250,212,193,3,NA,NA,NA,FALSE,NA,NA,1,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
98,"76Sch","Schotten",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"BAh","Acer pseudoplatanus",1250,964,690,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
99,"76Sch","Schotten",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",110,103,88,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
100,"76Sch","Schotten",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"BAh","Acer pseudoplatanus",1790,1355,880,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
101,"76Sch","Schotten",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"BAh","Acer pseudoplatanus",900,843,740,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
102,"76Sch","Schotten",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"BAh","Acer pseudoplatanus",622,581,544,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
103,"76Sch","Schotten",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"BAh","Acer pseudoplatanus",273,220,166,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
104,"76Sch","Schotten",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"BAh","Acer pseudoplatanus",214,199,185,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
105,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"HBu","Carpinus betulus",433,285,255,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
106,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"HBu","Carpinus betulus",340,271,265,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
107,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"BAh","Acer pseudoplatanus",121,104,87,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
108,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"BAh","Acer pseudoplatanus",126,119,112,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
109,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"HBu","Carpinus betulus",48,42,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
110,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"GEs","Fraxinus excelsior",60,35,15,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,"vergraben unter Totholz"
111,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"HBu","Carpinus betulus",258,90,80,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
112,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"HBu","Carpinus betulus",280,185,150,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
113,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"BAh","Acer pseudoplatanus",160,139,97,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
114,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"SAh","Acer platanoides",215,153,100,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
115,"77Sch","Schotten",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"BAh","Acer pseudoplatanus",225,176,120,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
116,"78Sch","Schotten",78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"suedost",NA,"WKi","Prunus avium",609,551,401,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,"plot größtenteils von großem stubben bedeckt"
117,"78Sch","Schotten",78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"suedwest","suedwest","GEs","Fraxinus excelsior",431,295,186,3,NA,NA,NA,FALSE,NA,NA,2,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
118,"78Sch","Schotten",78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"suedwest",NA,"Roter Hartriegel","Cornus sanguinea",711,676,663,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
119,"78Sch","Schotten",78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"nordost",NA,"BAh","Acer pseudoplatanus",1708,1480,832,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
120,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"GEs","Fraxinus excelsior",70,61,40,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
121,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"BAh","Acer pseudoplatanus",90,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
122,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"BAh","Acer pseudoplatanus",88,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
123,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"HBu","Carpinus betulus",58,57,54,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
124,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordost",NA,"GEs","Fraxinus excelsior",134,121,96,2,1,NA,NA,TRUE,NA,NA,1,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,FALSE,FALSE,FALSE,"grüne Höhe 74"
125,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"RBu","Fagus sylvatica",445,421,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
126,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"SAh","Acer platanoides",92,85,83,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
127,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",73,65,52,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
128,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"SAh","Acer platanoides",179,175,125,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
129,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nordwest",NA,"BAh","Acer pseudoplatanus",239,222,140,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
130,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest","suedwest","GEs","Fraxinus excelsior",110,54,17,2,1,NA,NA,TRUE,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,94,FALSE,FALSE,FALSE,"grüne Höhe 94, liegend"
131,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"GEs","Fraxinus excelsior",107,80,71,1,1,NA,NA,TRUE,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
132,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"BAh","Acer pseudoplatanus",75,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
133,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"BAh","Acer pseudoplatanus",144,134,104,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
134,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedwest",NA,"SAh","Acer platanoides",230,222,201,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
135,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"GEs","Fraxinus excelsior",195,164,110,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
136,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"GEs","Fraxinus excelsior",91,81,52,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
137,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"GEs","Fraxinus excelsior",165,145,110,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
138,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"BAh","Acer pseudoplatanus",240,210,187,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
139,"79Sch","Schotten",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"suedost",NA,"BAh","Acer pseudoplatanus",165,147,100,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
